frequency_cm_inverse,mode_1_psd_hartree2_fs,mode_2_psd_hartree2_fs,mode_3_psd_hartree2_fs,mode_4_psd_hartree2_fs,mode_5_psd_hartree2_fs,mode_6_psd_hartree2_fs,mode_7_psd_hartree2_fs,mode_8_psd_hartree2_fs,mode_9_psd_hartree2_fs,mode_10_psd_hartree2_fs,mode_11_psd_hartree2_fs,mode_12_psd_hartree2_fs,mode_13_psd_hartree2_fs,mode_14_psd_hartree2_fs,mode_15_psd_hartree2_fs,mode_16_psd_hartree2_fs,mode_17_psd_hartree2_fs,mode_18_psd_hartree2_fs
17678.897045502064,7.0959103207948e-11,4.9267061594587885e-11,4.7520448253256216e-12,2.8467959164270597e-11,5.378564137147691e-12,7.720829622337627e-12,1.14794761697324e-11,6.703869204823665e-12,2.838793130008869e-12,1.0983286217909012e-11,6.117961106896083e-12,7.529659913636024e-12,5.268377683017465e-12,2.74028395609625e-12,1.2894600759402597e-12,2.965178389107704e-13,7.054362411738166e-13,4.094380839379994e-13
18012.461140700216,7.884511320368333e-11,4.719966905225012e-11,6.445918034488993e-12,3.2418343796653243e-11,6.552142780613892e-12,6.399949823371353e-12,1.4216020859141539e-11,5.786719576697053e-12,3.669685244255195e-12,9.75400481557387e-12,5.6750979840496725e-12,7.670639657472407e-12,5.485556465347484e-12,2.7863749216975707e-12,1.1882077998157881e-12,2.69195383426829e-13,9.262035907039164e-13,4.3061510892494805e-13
18346.02523589837,4.71579209030396e-11,2.7327338086879108e-11,7.126490260515198e-12,1.802181435688555e-11,4.515612789700656e-12,2.5469641402670535e-12,1.1098065726224765e-11,4.647562442410009e-12,3.851839048892761e-12,4.756310691056769e-12,2.870140056945124e-12,3.2893420874316483e-12,2.823590255736751e-12,1.2915499951526534e-12,1.0443654470182123e-12,1.1608812157959034e-13,7.403779159159731e-13,3.5959737611727463e-13
18679.589331096522,3.976596700580039e-11,3.262477147909442e-11,5.629214314191423e-12,1.6388023858774466e-11,3.8174256263556114e-12,4.083194839436886e-12,1.1397447604299396e-11,5.003487796109236e-12,3.886881669331918e-12,7.7870983487204e-12,3.997844424202771e-12,2.326232264856366e-12,2.599245000166731e-12,2.416859172366661e-12,8.264746866764967e-13,8.234337768949579e-14,6.469868013986853e-13,3.0754062280519855e-13
19013.153426294673,3.73652819287761e-11,3.765018078790448e-11,5.189935618247654e-12,1.6345589910825488e-11,2.2811306642021628e-12,3.3791754147082923e-12,1.3691086060019372e-11,5.21924472402297e-12,3.0248918503477845e-12,6.415444712288422e-12,4.410493336381963e-12,1.8938989818850488e-12,3.215672243448418e-12,1.7245144596718186e-12,5.196849940860964e-13,1.4688595409726552e-13,4.236241427694566e-13,2.729168685688409e-13
19346.71752149282,5.110926320752845e-11,3.5429976438094705e-11,5.697348853011979e-12,1.8803594892459728e-11,2.854397399924893e-12,4.7474908961841945e-12,2.0342229912905503e-11,3.811383235119318e-12,1.6250151339967664e-12,6.52434586959075e-12,3.448544438301543e-12,3.6988094998797246e-12,4.784799276909384e-12,1.6237276238756996e-12,6.409921775014329e-13,1.655293025143568e-13,6.621773623646266e-13,4.2499706879625914e-13
19680.281616690976,8.07550122103428e-11,4.98844702911984e-11,1.0498482072855892e-11,3.317062551138917e-11,5.038380733607345e-12,6.612436946081233e-12,3.047422913230343e-11,5.5045002024078246e-12,4.24264946091198e-12,1.2352159467768612e-11,3.6189371758446628e-12,4.117659021371198e-12,5.9115969277115875e-12,2.6184527929447698e-12,8.6446156874421e-13,1.9092012645397748e-13,1.0238225357124114e-12,6.600329195942227e-13
20013.845711889127,7.419335596508274e-11,6.401422124599796e-11,7.31333013610045e-12,3.3706226769422104e-11,5.232992365270736e-12,5.378842448065909e-12,2.0204893486057706e-11,8.661278181374124e-12,4.524696507064149e-12,1.3841488796789658e-11,3.7615039727571304e-12,5.541592523612598e-12,5.384082936712765e-12,2.3956497743784696e-12,7.347381719796217e-13,1.0122885528521658e-13,6.397835154648278e-13,7.050518688829684e-13
20347.40980708728,6.47477127461381e-11,6.805414065896198e-11,7.052352818265775e-12,3.5180253661750854e-11,4.083507428780769e-12,5.462210987142309e-12,1.9849192144803634e-11,8.144853260521722e-12,3.3101833706362073e-12,9.96501353420755e-12,6.751883337329133e-12,4.939450073924287e-12,4.863310383735176e-12,1.704943592087065e-12,6.448003734557498e-13,7.141732594862361e-14,6.277296799974165e-13,6.524472414310147e-13
20680.973902285434,5.406029542549601e-11,4.1182312920938585e-11,7.841569695379185e-12,3.240723924370034e-11,3.4022201600452496e-12,4.4754521911234186e-12,1.9219454434779757e-11,4.680827602207141e-12,5.0968422544600666e-12,6.899726246060491e-12,7.307507220135283e-12,3.924601169429824e-12,4.984293812598885e-12,2.131536878805539e-12,9.379065567093082e-13,1.215079661106267e-13,6.024368917495017e-13,4.357343803382547e-13
21014.537997483585,2.5876492488098945e-11,2.3122891561795347e-11,3.810544309706155e-12,1.0246967665727504e-11,1.883545527882119e-12,2.091119998319022e-12,7.1597419388547315e-12,3.923384546344228e-12,3.227877984509883e-12,3.357631711438019e-12,2.8040840012925684e-12,2.5375103766717833e-12,3.067945046554115e-12,1.4082477431434844e-12,5.158705432407894e-13,9.605957417944127e-14,2.530719788005435e-13,2.2624620594665764e-13
21348.102092681736,3.2705779188096033e-11,2.7985972810411868e-11,1.003239180386767e-11,1.943083416364414e-11,1.5719221803743973e-12,4.601132039005232e-12,1.8020513217635273e-11,4.670750469812474e-12,3.4230543134334355e-12,5.296690332846852e-12,3.317886964421044e-12,1.4247380958785027e-12,2.6582833646380282e-12,2.958707147018442e-12,6.772325201734586e-13,1.8395773758474152e-13,3.891920788250467e-13,3.2212665328313735e-13
21681.66618787989,2.488514688433618e-11,3.105275823760667e-11,7.417151650213767e-12,2.0046422934337166e-11,2.2287399750135665e-12,6.469531804772189e-12,1.557800961029471e-11,5.2972774646175625e-12,5.711686434585852e-12,5.55259632621403e-12,4.680707320535466e-12,3.240480543696889e-12,4.492651746806234e-12,3.023748160190876e-12,7.035430859367551e-13,2.4162042035188627e-13,1.0795712201601377e-12,4.305693200069843e-13
22015.230283078043,5.093659933758584e-11,5.60830528620895e-11,4.627667326060737e-12,2.5613094169574887e-11,3.638030731157108e-12,4.629844982084074e-12,1.800950078474651e-11,5.586729103027979e-12,6.00642049573881e-12,8.554428485198866e-12,7.532677661239838e-12,4.327697467406315e-12,8.524223230802956e-12,1.259058089320752e-12,1.0694009120513652e-12,2.2516256142251802e-13,9.825323843849663e-13,7.382268714207676e-13
22348.794378276194,6.207117705809284e-11,5.913972871489629e-11,5.529424163005292e-12,3.7595946355675977e-11,6.552642598489851e-12,3.848996516285227e-12,2.7042811684203618e-11,6.629032300895575e-12,8.287618135483127e-12,1.2385104259868035e-11,5.540823647945116e-12,5.99044175402992e-12,8.553722217295006e-12,2.0164872869945875e-12,1.4005567715983421e-12,2.726972575350834e-13,7.298976890223361e-13,1.118030425653434e-12
22682.358473474345,4.695648837996419e-11,3.9202229364212314e-11,5.975907661993941e-12,2.9754817855055574e-11,4.719791651429018e-12,3.215547532343407e-12,2.4221099027975816e-11,5.1600864665633665e-12,4.621444385067e-12,1.0160848254856864e-11,4.6069056983211495e-12,5.057096271681047e-12,6.234762293148674e-12,3.1486749081655616e-12,1.1704389201451003e-12,1.528568370410248e-13,7.635077080871316e-13,9.581061554953157e-13
23015.9225686725,2.4539059564428516e-11,2.933566245702716e-11,5.4701195163297225e-12,1.309024287387079e-11,1.923930017544613e-12,2.931362041224587e-12,1.527961440449778e-11,4.52838712504812e-12,2.9976225352671727e-12,5.6505391780764356e-12,3.424076135305457e-12,4.876703247018169e-12,3.339077409396739e-12,1.925953770253671e-12,7.713366132592575e-13,1.935757980625154e-13,8.719326905377606e-13,5.470325481246739e-13
23349.48666387065,3.116507276495723e-11,3.666031985151666e-11,5.873182086922476e-12,1.842809266500379e-11,1.514150354976832e-12,3.4503591838060398e-12,1.2206788386659263e-11,6.663704082304974e-12,2.0762363296789245e-12,9.3138117219526e-12,4.87423365050725e-12,2.846882758977554e-12,3.597812905837449e-12,2.5202580228525867e-12,7.788838867635617e-13,3.099102813714926e-13,1.084968202623725e-12,2.8980120937984305e-13
23683.0507590688,4.650672538135361e-11,3.624206143222255e-11,6.105582494433454e-12,2.5317576208083325e-11,3.785599028429156e-12,3.95253708178724e-12,1.0458019528794722e-11,4.062985174586012e-12,3.6574449402999464e-12,8.380079373491414e-12,3.762347652641582e-12,5.702319085874998e-12,4.764974460352862e-12,2.5399277796415043e-12,9.917315443327406e-13,2.1967141038065762e-13,1.3768647853280428e-12,3.941871638824172e-13
24016.614854266954,4.5787216156147026e-11,3.0868834450329085e-11,5.045196847079362e-12,1.832240839965037e-11,5.193178938399407e-12,3.294308471233058e-12,1.3888035151636144e-11,2.42160241477416e-12,3.1187707648051133e-12,6.14258217822433e-12,2.1433514946205414e-12,7.348015709529202e-12,4.81122112008907e-12,1.8876748925912944e-12,1.118644405251355e-12,2.68171165222103e-13,9.527185171911159e-13,4.854032765086389e-13
24350.178949465106,4.983219701420052e-11,3.722385126263754e-11,6.08972053372892e-12,1.7515635677525046e-11,2.532824723942828e-12,2.1124281137664226e-12,1.378341573674185e-11,6.014537375643497e-12,2.479198047686113e-12,6.843927183576124e-12,2.402759271710998e-12,4.701236950310365e-12,3.930840170597118e-12,2.366974533172091e-12,9.664537591207355e-13,2.312639591284739e-13,4.957989996163586e-13,5.522761094515511e-13
24683.743044663257,4.395847146776516e-11,3.57282575329922e-11,8.660929552302688e-12,1.9282191224982837e-11,1.5855230606432225e-12,2.7653608518892437e-12,1.278963106195263e-11,1.1746747656387454e-11,3.2015635251464578e-12,6.090276125295514e-12,3.5008178628862017e-12,3.342298930321581e-12,2.9809217205759464e-12,3.3401914157919003e-12,1.4307295960713597e-12,1.9531730620338353e-13,5.194120523533331e-13,3.962472272227728e-13
25017.307139861412,2.0893914644362798e-11,2.2174428134482368e-11,7.788246465893563e-12,1.6420205826776966e-11,1.8860609686636704e-12,2.8218335961117365e-12,1.2675833238504935e-11,6.508122287422811e-12,4.089443941231575e-12,5.061774959057075e-12,3.774953827581149e-12,2.680612383863792e-12,2.588180014963577e-12,2.758741651395601e-12,1.3692090481036535e-12,2.592153563499469e-13,7.798011323625529e-13,1.9938381124796825e-13
25350.871235059563,6.418882694297294e-11,3.1003735721237724e-11,9.483291105623448e-12,2.7540695950086168e-11,4.759530599726562e-12,4.5911191732355295e-12,1.4989849355930013e-11,6.179859794450104e-12,5.028808231802045e-12,1.0245800847486763e-11,3.923687549929134e-12,6.100633618616795e-12,3.4752895736918175e-12,3.5975222082751236e-12,8.536115909827506e-13,1.7005123568320956e-13,8.583574992238545e-13,3.7663340890412217e-13
25684.435330257715,9.57283703652556e-11,6.587350906079461e-11,1.0391384199516799e-11,4.635604997569882e-11,7.143686250042437e-12,5.560190695014318e-12,2.1988115578202435e-11,8.351286854686925e-12,4.0991298119966715e-12,1.530941411470129e-11,6.339325329646228e-12,9.11332077606946e-12,5.333668545558155e-12,4.2502403546160665e-12,9.06749564773456e-13,1.7839714372349275e-13,8.320652008928121e-13,4.567911227786349e-13
26017.999425455866,5.618136008758693e-11,5.888074111670067e-11,7.841848526477087e-12,3.224449346684646e-11,3.843150378895863e-12,6.39197598330594e-12,1.7293417070746526e-11,7.790410300824194e-12,3.4965846278206635e-12,7.306615843596205e-12,6.559577568839118e-12,5.513158524849864e-12,6.121049077954422e-12,2.893025077988491e-12,8.086485905747933e-13,2.9336659826073134e-13,9.070425999055199e-13,4.810149862811344e-13
26351.56352065402,6.09923963034041e-11,5.331002424126979e-11,1.1630587064465661e-11,3.3647067247325854e-11,6.93889410168717e-12,5.0191061826267735e-12,3.1366801067335196e-11,5.158043225348391e-12,8.985049542738348e-12,1.0306842211487332e-11,2.7167458783211497e-12,5.53027539807902e-12,8.403835728956998e-12,5.067685929481357e-12,1.1011233425112083e-12,4.2963333910959797e-13,8.613992726986405e-13,8.550000893620117e-13
26685.127615852172,8.391396044779584e-11,7.119901362743137e-11,1.3734508975146353e-11,4.1838281395347695e-11,8.174281256301298e-12,3.878688859037274e-12,4.2344370398567635e-11,7.814074698394604e-12,1.0724550102706263e-11,1.931518893779459e-11,3.879319974560256e-12,6.022789317811781e-12,1.0330300133427388e-11,4.640542916771006e-12,1.0635953764433831e-12,4.080220220450079e-13,5.890521886948434e-13,1.0202552777793269e-12
27018.691711050324,7.176137285850735e-11,6.755569828486414e-11,1.646087391656495e-11,3.980111959448284e-11,4.289296052730368e-12,2.4201403829498564e-12,3.943879362019535e-11,7.827200914123502e-12,6.598693975351613e-12,1.3373667883445564e-11,7.341671549189148e-12,4.543205000262643e-12,7.24088523504862e-12,2.4803387686682874e-12,9.216954010249967e-13,3.4706478532764643e-13,4.789910968740164e-13,1.2483504442664615e-12
27352.25580624848,5.955235652816929e-11,6.736504301829703e-11,1.2253092603964428e-11,3.5023950617050304e-11,3.2289681892690484e-12,3.0853415030428714e-12,2.728010877130498e-11,7.168960088884488e-12,4.721926431226511e-12,1.0078959804745785e-11,7.414841091309382e-12,3.709455901002572e-12,7.567316771764563e-12,2.219665014309766e-12,9.52789492393847e-13,2.8156342799025723e-13,5.232960963219917e-13,1.1623046277359286e-12
27685.81990144663,8.376795592860385e-11,1.0208163937106597e-10,8.681350810668772e-12,3.827084281960812e-11,4.237946568888406e-12,3.5494256871783973e-12,2.3203334260785296e-11,1.1318431053096321e-11,4.3391759705097645e-12,1.2838354287530916e-11,1.0579715431463724e-11,5.631903447341295e-12,8.832037964930827e-12,2.3318650719158157e-12,7.852980719381306e-13,1.8933086644543272e-13,7.560996111121187e-13,1.5320588532324336e-12
28019.383996644778,9.114650608366276e-11,9.062879000937091e-11,1.2893567661540124e-11,5.454798860306859e-11,6.290414354121297e-12,3.353332312107392e-12,3.56815961302893e-11,9.509344545763277e-12,4.730787796207074e-12,1.4494625485274548e-11,1.0145659933006535e-11,8.003659850698678e-12,7.97776174129411e-12,5.17606460252141e-12,1.2213107186719247e-12,2.513803552782324e-13,8.321488132278784e-13,1.903043341047289e-12
28352.94809184293,5.5390699499370976e-11,4.067647311405836e-11,5.612409168834856e-12,2.8138591866299247e-11,5.299534918224009e-12,6.271924714521161e-12,1.884430402907149e-11,5.177632329322692e-12,3.877586534995797e-12,9.225163660043758e-12,5.9748069092614985e-12,5.042712008983459e-12,2.239212586354566e-12,3.907329463668623e-12,9.397157880308233e-13,2.3405888573614294e-13,1.3603889447547704e-12,8.877183209393623e-13
28686.512187041084,3.135526386017992e-11,3.342772111681015e-11,8.347694082064365e-12,1.985829689431211e-11,2.35224272277575e-12,2.2706206603068884e-12,1.5428297647080327e-11,3.703232662627303e-12,4.263740887103203e-12,4.560486330173968e-12,1.513032080546656e-12,2.6651071308121435e-12,2.6644012737785577e-12,2.351913406448372e-12,7.426284955672798e-13,3.1790989089704043e-13,8.14615689998614e-13,6.282964590764629e-13
29020.076282239235,5.451022339869268e-11,5.352586674951361e-11,1.2465714369724436e-11,2.889946296310477e-11,3.3021826820069108e-12,4.3506247515090515e-12,2.5334684642924025e-11,4.118731607488046e-12,5.9126332256208114e-12,8.253629420806011e-12,3.689060070710962e-12,3.6010129203434408e-12,5.121698850473158e-12,4.977170172271877e-12,1.1239041985040232e-12,2.6900457692650413e-13,9.524952745640148e-13,8.659443176534271e-13
29353.640377437387,4.1399852528709826e-11,4.180080172711691e-11,9.55949820318587e-12,1.9876120494883797e-11,3.2542950761046976e-12,4.551452214263424e-12,1.9043129545642146e-11,4.550266270241987e-12,9.469081361376236e-12,5.239284588422735e-12,3.490928409933632e-12,3.4438269627784458e-12,3.2148178574487697e-12,4.082173831967471e-12,1.6590002430812148e-12,3.053461341335616e-13,1.3308825270014672e-12,5.796584543000601e-13
29687.20447263554,3.166578961398776e-11,4.131527490704321e-11,1.2590696854698535e-11,2.9656436880697836e-11,4.526958919566533e-12,7.633048833419791e-12,1.3444748807760742e-11,4.8222421174943645e-12,9.529365802053641e-12,6.2548575268707906e-12,4.1997279855573784e-12,5.756907725327011e-12,3.441824159190876e-12,3.873283432082257e-12,1.370699476524831e-12,4.0771528575189424e-13,1.0406459038678986e-12,4.2432288399442255e-13
30020.768567833693,4.1084157316928136e-11,4.371022229646494e-11,7.22974593372843e-12,3.030343069631873e-11,6.365100335789667e-12,7.090888865972316e-12,1.1496284669487533e-11,4.934712809307705e-12,7.738396019156442e-12,6.711937387130389e-12,5.639115308815831e-12,7.759962339413326e-12,5.052546240866194e-12,4.321122115631685e-12,7.747797541850696e-13,2.8749451489066794e-13,1.3566809103080535e-12,6.877770360662173e-13
30354.332663031844,7.252671430346065e-11,5.3335415065787525e-11,6.831355791881147e-12,3.566029954123515e-11,7.725921302095113e-12,8.11115082757647e-12,1.8090299581771835e-11,1.130983546335542e-11,4.992440768592568e-12,1.5701137895158605e-11,7.396070790662504e-12,8.068911098400603e-12,7.72569547562407e-12,5.322781606705795e-12,1.3779267993903105e-12,4.589505186320474e-13,1.685259657029428e-12,9.081972780893769e-13
30687.89675823,5.335288012959403e-11,3.7863788408357595e-11,1.044436056720488e-11,3.073693304275377e-11,4.840211307389612e-12,5.482188733399418e-12,2.3294106080894338e-11,1.0629450934589583e-11,2.0589440499451613e-12,1.474165614918276e-11,7.45888244522404e-12,3.781086737678501e-12,6.695505550830124e-12,4.729081936486915e-12,1.3003211394298828e-12,4.889919960548205e-13,1.342859029230536e-12,8.338152002664866e-13
31021.46085342815,2.07198039901593e-11,1.7698539949802943e-11,7.281392813117906e-12,1.670191461667767e-11,2.8662745913374475e-12,3.404186522227805e-12,1.2542476085717054e-11,9.064324588307385e-12,4.616995368163342e-12,6.980430520390489e-12,3.1842295915210564e-12,2.8361605974425993e-12,3.0137182960374345e-12,2.8428690846616015e-12,1.394053958244651e-12,2.24240946383014e-13,1.121084275248454e-12,3.7858018083723384e-13
31355.024948626302,5.865793920329151e-11,5.7494351629400944e-11,1.1532611634840185e-11,2.9721762397975105e-11,4.326431159135535e-12,4.417446679502968e-12,2.0925226631212914e-11,7.122477515062042e-12,5.444689759558107e-12,6.853666151070496e-12,4.119341989661031e-12,4.119032912208906e-12,6.474801137055275e-12,2.7772435920179297e-12,1.3628182166030903e-12,2.8988328580339683e-13,1.550997019277855e-12,7.914688793791318e-13
31688.589043824457,6.141913938236134e-11,7.40287110489415e-11,1.0946566152915229e-11,2.8538487843709324e-11,3.838813802366718e-12,4.904635842911027e-12,2.7969877770158883e-11,8.133307104975153e-12,3.6067493706279233e-12,7.235481147641381e-12,4.0692593623167734e-12,5.006303979606217e-12,5.5302029429230305e-12,2.753389469029735e-12,1.2076027038061066e-12,4.145929081176433e-13,1.0948024029208894e-12,9.608012220757994e-13
32022.153139022605,7.361590934981742e-11,8.986899619079204e-11,1.5134950289144707e-11,4.138891242685698e-11,4.536329984038995e-12,5.765807646628e-12,4.047704183167742e-11,1.2384500410614275e-11,8.894724287116334e-12,1.4656464260384952e-11,5.939854669598118e-12,4.712900437255004e-12,5.24216003569688e-12,4.341160140004062e-12,1.1448484741336427e-12,2.841574928303171e-13,6.952820581662111e-13,1.2330572735391922e-12
32355.717234220756,6.20141845376335e-11,6.35694020661264e-11,1.5371062891281585e-11,3.7012285327341325e-11,6.3932555671439245e-12,6.451796073703205e-12,4.514149440636512e-11,5.2150006449706864e-12,1.0457658791075656e-11,1.4127535139110672e-11,4.3442196969403e-12,3.5995598936147865e-12,5.804750690102844e-12,4.697443589048257e-12,1.4823078115206514e-12,2.514218345647146e-13,3.4400754538262275e-13,1.2146567260235945e-12
32689.281329418907,7.035600287677558e-11,6.894793804476363e-11,1.4969182896110142e-11,3.2777469257572683e-11,5.976466747584094e-12,7.442879127091755e-12,4.2539249239884305e-11,4.221108128644755e-12,1.0228101919184396e-11,7.967927211270541e-12,3.3883379956198752e-12,3.2320485814707138e-12,5.579781024303006e-12,5.007828070759247e-12,1.5021886849120596e-12,3.394130030240108e-13,9.304275122786879e-13,9.203872603396281e-13
33022.84542461706,5.7065326006904864e-11,5.779780508148781e-11,1.0382519634155101e-11,1.9737079624063723e-11,3.074855650778058e-12,6.486849868195699e-12,2.4942166456831586e-11,3.99928870154148e-12,9.366212169640575e-12,4.0765778370870635e-12,3.290971614447489e-12,1.8862039152584915e-12,3.4365357294506156e-12,4.403295118229966e-12,1.3304767697993874e-12,1.9462300444258918e-13,1.1729752808059953e-12,9.267114388115749e-13
33356.40951981521,2.4169141965829623e-11,2.7627361665285864e-11,3.658671305265949e-12,8.667349057204853e-12,1.441979082862777e-12,2.5320561225836756e-12,6.963027872014383e-12,3.5088854097336315e-12,6.106239173656269e-12,1.8848724754114998e-12,3.099781840053045e-12,8.849338721071775e-13,1.8085539684935803e-12,1.4697619527672305e-12,5.614003678578944e-13,9.225878120141394e-14,7.004214803452454e-13,3.4714374074589404e-13
