time_fs,c60_population_raw,c60_population_trace_normalized,trace_real,trace_imag,hermiticity_error,minimum_density_eigenvalue,digitized_experiment_interpolated
25.850000000000364,-0.004674159999999998,-0.005352310598357304,0.8732976,-0.009027620000000002,0.020444367872081544,-0.060824767857646636,0.23958926180000165
25.900000000000368,-0.004515200000000004,-0.005170194461007804,0.87331338,-0.00905407,0.020450668465377846,-0.06073224181264308,0.23981876720000167
25.95000000000037,-0.004350699999999999,-0.004981703657918418,0.8733357700000001,-0.009080159999999999,0.02045758782271752,-0.06063399243199962,0.24004827260000167
26.000000000000373,-0.004180719999999999,-0.0047869123714465965,0.87336464,-0.00910589,0.020465167647493145,-0.06053012613739951,0.2402777780000017
26.050000000000374,-0.004005300000000002,-0.0045858717800875415,0.87339991,-0.009131249999999999,0.02047340392991356,-0.06042074750907495,0.24050728340000171
26.10000000000037,-0.00382449,-0.00437864505694446,0.87344143,-0.00915623,0.02048226479070613,-0.060305963342835195,0.24073678880000168
26.15000000000037,-0.00363838,-0.0041653410443244256,0.8734890999999999,-0.009180830000000001,0.020491755126713765,-0.060185907756913994,0.24096629420000168
26.200000000000372,-0.003446989999999997,-0.003945988679661715,0.8735428000000001,-0.00920504,0.02050189684820408,-0.060060679381952246,0.2411957996000017
26.250000000000377,-0.0032504099999999987,-0.0037206972384771046,0.87360239,-0.00922885,0.020512620822781276,-0.05993041337159378,0.24142530500000173
26.300000000000377,-0.003048699999999996,-0.003489541607899091,0.87366776,-0.00925225,0.020523977413055196,-0.059795230241010855,0.24165481040000172
26.350000000000378,-0.002841909999999998,-0.0032525854380938152,0.8737387700000001,-0.00927526,0.020535925491596427,-0.05965526453989673,0.24188431580000172
26.400000000000382,-0.0026301300000000014,-0.0030099381413898323,0.8738153,-0.00929785,0.020548470557547584,-0.059510652309387777,0.24211382120000174
26.450000000000376,-0.002413399999999998,-0.0027616519306091387,0.87389724,-0.00932002,0.020561568554125432,-0.05936150548891338,0.2423433266000017
26.50000000000038,-0.0021917999999999972,-0.0025078250250731016,0.8739844199999999,-0.00934175,0.0205752383585124,-0.0592079809273523,0.24257283200000174
26.55000000000038,-0.0019654200000000007,-0.0022485669221347076,0.87407672,-0.00936305,0.020589447151116033,-0.05905021661894508,0.24280233740000173
26.60000000000038,-0.0017343199999999993,-0.00198395285149181,0.874174,-0.00938392,0.020604187457402928,-0.058888362476432025,0.24303184280000173
26.650000000000386,-0.0014985700000000029,-0.0017140694047298455,0.87427615,-0.009404319999999999,0.02061943051288274,-0.0587225377292393,0.24326134820000175
26.700000000000387,-0.0012582499999999955,-0.0014390146780297649,0.87438302,-0.00942428,0.02063517102637145,-0.0585529061627491,0.24349085360000175
26.75000000000039,-0.0010134599999999973,-0.001158909611351091,0.8744944299999999,-0.00944378,0.020651377373671714,-0.05837962461087778,0.24372035900000177
26.80000000000039,-0.0007642700000000027,-0.0008738406421868357,0.8746102700000001,-0.00946283,0.020668059102537915,-0.05820283315376032,0.24394986440000177
26.85000000000039,-0.000510749999999999,-0.0005838941918561418,0.8747304,-0.00948138,0.02068515497831718,-0.058022692596820795,0.24417936980000177
26.90000000000039,-0.000252999999999998,-0.00028919088927078195,0.8748546700000001,-0.00949946,0.02070266575049214,-0.057839354519278734,0.24440887520000176
26.95000000000039,8.88000000000104e-06,1.0148769648537365e-05,0.8749829100000002,-0.009517079999999999,0.020720565107950117,-0.05765298546240839,0.2446383806000018
27.000000000000394,0.00027482000000000374,0.0003140387299273746,0.8751149899999998,-0.009534210000000001,0.0207388464972428,-0.05746373073306586,0.24486788600000178
27.050000000000395,0.0005447299999999967,0.0006223702036845906,0.8752507700000001,-0.00955083,0.02075743682522966,-0.05727175092254798,0.2450973914000018
27.100000000000396,0.0008184899999999964,0.0009350003357360449,0.8753900600000001,-0.009566980000000001,0.020776383480322076,-0.05707721082581868,0.2453268968000018
27.1500000000004,0.0010960199999999996,0.001251832113097224,0.87553274,-0.00958261,0.020795588289466593,-0.056880267210306035,0.24555640220000183
27.200000000000394,0.0013772200000000036,0.0015727459284920562,0.87567863,-0.00959773,0.020815082240707095,-0.05668109936395133,0.2457859076000018
27.250000000000398,0.0016619900000000003,0.0018976222957848947,0.87582761,-0.00961235,0.020834812206405894,-0.056479843819971974,0.24601541300000182
27.3000000000004,0.0019502199999999973,0.0022263306898467495,0.8759794799999999,-0.00962647,0.020854761590174076,-0.056276685558607216,0.24624491840000182
27.350000000000403,0.002241810000000002,0.002558752136231206,0.8761341,-0.009640049999999999,0.020874897183861763,-0.05607176484917882,0.24647442380000184
27.400000000000404,0.0025366499999999997,0.0028947565723863745,0.8762913,-0.00965314,0.02089520954578346,-0.055865264679807035,0.24670392920000184
27.450000000000404,0.002834630000000001,0.00323421411357035,0.8764509400000001,-0.00966568,0.02091563371200117,-0.055657325470098364,0.24693343460000183
27.50000000000041,0.0031356399999999986,0.003576995330994641,0.87661283,-0.009677729999999999,0.020936189746880884,-0.05544813488730214,0.24716294000000186
27.55000000000041,0.0034395599999999978,0.003922959506126544,0.87677683,-0.00968921,0.020956825156368514,-0.05523781618035241,0.24739244540000185
27.600000000000406,0.003746289999999996,0.004271989297727688,0.87694274,-0.00970017,0.020977532196562117,-0.05502654645177337,0.24762195080000185
27.650000000000407,0.004055689999999999,0.004623921861787049,0.8771104099999998,-0.009710620000000001,0.020998269664598557,-0.05481448719084897,0.24785145620000185
27.700000000000408,0.004367660000000002,0.004978640335086758,0.87727968,-0.00972053,0.021019007975125747,-0.054601774937875984,0.24808096160000184
27.750000000000412,0.004682070000000002,0.0053359940421930235,0.8774503800000002,-0.00972989,0.02103973944136191,-0.05438857280333712,0.24831046700000187
27.800000000000413,0.0049987899999999995,0.005695832804252289,0.8776223200000001,-0.00973873,0.02106042989093528,-0.05417503682200684,0.2485399724000019
27.850000000000414,0.0053176899999999964,0.0060580067799860145,0.87779532,-0.009747029999999999,0.021081072768609287,-0.05396129616017789,0.2487694778000019
27.900000000000418,0.005638660000000004,0.006422389085321365,0.8779692299999999,-0.00975481,0.021101595323861175,-0.053747505132254736,0.2489989832000019
27.95000000000041,0.005961560000000001,0.006788819239835948,0.87814387,-0.00976205,0.021122054752523486,-0.05353379715057688,0.24922848860000188
28.000000000000416,0.00628625,0.0071571372612264286,0.87831905,-0.00976875,0.021142358095439597,-0.05332031061474096,0.2494579940000019
28.050000000000416,0.006612610000000001,0.0075272062002430095,0.8784946,-0.00977491,0.02116250797785555,-0.053107192612127686,0.2496874994000019
28.10000000000042,0.006940489999999997,0.007898855445604315,0.87867034,-0.009780549999999999,0.02118249531790813,-0.05289456303135638,0.24991700480000192
28.15000000000042,0.007269770000000002,0.008271948959800232,0.87884609,-0.00978567,0.02120231302806842,-0.05268253486242594,0.2501465102000019
28.200000000000422,0.007600290000000001,0.008646305712193714,0.8790216599999999,-0.009790270000000002,0.021221919446035038,-0.052471252461878795,0.25037601560000194
28.250000000000426,0.00793192,0.00902177916079251,0.87919687,-0.00979436,0.021241297850663456,-0.0522608230074561,0.25060552100000194
28.300000000000427,0.008264539999999997,0.009398234241300298,0.8793715699999999,-0.00979791,0.021260445305538635,-0.05205135683045838,0.25083502640000194
28.350000000000424,0.00859796,0.009775457781599044,0.8795455099999999,-0.00980096,0.02127935639761692,-0.0518429774873422,0.25106453180000193
28.400000000000425,0.008932090000000002,0.01015334938308737,0.8797185699999999,-0.0098035,0.021298004728870737,-0.0516357692829989,0.25129403720000193
28.450000000000426,0.009266739999999999,0.010531696602436401,0.87989052,-0.00980554,0.021316388336460754,-0.05142984889882395,0.2515235426000019
28.50000000000043,0.009601789999999999,0.01091036648156665,0.8800611800000001,-0.009807109999999999,0.021334498576207506,-0.05122531228862708,0.251753048000002
28.55000000000043,0.00993708,0.011289181035641839,0.88023037,-0.009808180000000001,0.021352339715534685,-0.0510222404098348,0.251982553400002
28.60000000000043,0.010272469999999999,0.011667985577884723,0.8803979,-0.009808780000000001,0.021369887394298546,-0.05082072385774278,0.25221205880000197
28.650000000000436,0.0106078,0.012046603427468657,0.8805635599999999,-0.00980891,0.021387158579039896,-0.05062085507072917,0.25244156420000197
28.700000000000433,0.010942939999999998,0.01242489161229493,0.8807272,-0.00980859,0.021404134449040445,-0.050422690048151114,0.25267106960000196
28.750000000000433,0.01127773,0.012802674771876367,0.88088858,-0.0098078,0.021420820972030928,-0.05022632491031964,0.25290057500000196
28.800000000000434,0.01161201,0.013179777181598561,0.88104752,-0.00980659,0.021437211782836862,-0.05003181867599333,0.25313008040000196
28.85000000000044,0.011945649999999999,0.013556057278278376,0.8812038600000001,-0.009804940000000002,0.02145334622605061,-0.04983922680437293,0.253359585800002
28.90000000000044,0.01227848,0.013931329580871376,0.8813573699999999,-0.00980291,0.021469207923200142,-0.04964862817077554,0.253589091200002
28.95000000000044,0.01261037,0.014305453676777722,0.8815078700000001,-0.00980046,0.02148482374079899,-0.04946006286124901,0.253818596600002
29.000000000000444,0.012941170000000002,0.014678267014529052,0.8816551699999999,-0.00979762,0.02150016585818352,-0.04927358875215471,0.254048102000002
29.050000000000445,0.01327072,0.015049596446609956,0.8817990600000001,-0.00979441,0.021515275504269057,-0.049089253014079015,0.25427760740000205
29.100000000000442,0.013598869999999999,0.01541928024869284,0.88193935,-0.00979084,0.021530177507206018,-0.04890710546784116,0.254507112800002
29.150000000000443,0.01392549,0.015787179753305798,0.8820758499999999,-0.00978694,0.02154487008938322,-0.04872718784994573,0.25473661820000204
29.200000000000443,0.014250439999999998,0.016153145133352725,0.8822083800000001,-0.00978273,0.02155939214116669,-0.048549515435684885,0.25496612360000204
29.250000000000448,0.01457355,0.016516993648411235,0.8823367199999999,-0.00977821,0.021573765901079952,-0.04837414866045088,0.25519562900000203
29.30000000000045,0.014894699999999999,0.016878598673006055,0.8824607000000001,-0.00977338,0.02158798601634715,-0.048201107782195426,0.25542513440000203
29.35000000000045,0.01521375,0.017237811987401347,0.88258011,-0.00976831,0.02160212378567441,-0.04803041030123097,0.255654639800002
29.400000000000453,0.01553055,0.017594473994611677,0.8826947600000001,-0.00976298,0.021616177395557247,-0.04786211040330534,0.2558841452000021
29.450000000000454,0.015844979999999998,0.017948459187117616,0.8828044700000001,-0.009757430000000001,0.021630191407405533,-0.04769619359929497,0.2561136506000021
29.50000000000045,0.01615688,0.018299598052578483,0.8829090100000001,-0.00975169,0.021644208384489372,-0.04753272071667851,0.25634315600000207
29.550000000000452,0.016466159999999997,0.018647798590783266,0.88300825,-0.00974575,0.021658259888873804,-0.04737167783518661,0.25657266140000207
29.600000000000456,0.01677266,0.01899289161363777,0.8831019700000001,-0.00973964,0.02167236242656531,-0.047213086202629075,0.25680216680000206
29.650000000000457,0.017076249999999998,0.019334741984612235,0.8831899599999999,-0.00973342,0.02168658315330472,-0.047056977473975,0.25703167220000206
29.700000000000458,0.01737685,0.019673269648993436,0.8832720900000001,-0.00972707,0.021700975854702945,-0.04690334205861501,0.25726117760000206
29.750000000000462,0.01767431,0.020008316992475534,0.88334816,-0.00972067,0.021715550772430346,-0.04675220982073936,0.2574906830000021
29.800000000000463,0.017968529999999996,0.02033978344746353,0.88341796,-0.0097142,0.02173039382932118,-0.04660358535800399,0.2577201884000021
29.85000000000046,0.01825939,0.020667544602583233,0.88348134,-0.00970769,0.021745525429839582,-0.04645747035514679,0.2579496938000021
29.90000000000046,0.01854678,0.02099148888985647,0.8835380899999999,-0.00970119,0.021761012274460027,-0.046313882314874884,0.2581791992000021
29.95000000000046,0.01883063,0.021311548249949228,0.8835880800000001,-0.00969473,0.021776917237336414,-0.04617281527853251,0.2584087046000021
30.000000000000465,0.01911081,0.02162758797327568,0.88363113,-0.0096883,0.02179328527703888,-0.04603429277762184,0.2586382100000026
30.050000000000466,0.01938725,0.0219395410988892,0.88366707,-0.00968197,0.021810171998381856,-0.04589830942871921,0.25891666530000257
30.100000000000467,0.019659830000000003,0.02224728464507313,0.8836957100000001,-0.00967576,0.021827655014751354,-0.04576487671756607,0.2591951206000026
30.15000000000047,0.019928519999999998,0.022550795762167872,0.8837169299999998,-0.00966968,0.021845766935802462,-0.045633992774116026,0.2594735759000026
30.200000000000472,0.0201932,0.022849950749129343,0.88373057,-0.0096638,0.02186459959999725,-0.04550565855698821,0.2597520312000026
30.25000000000047,0.020453819999999998,0.023144705641597103,0.88373645,-0.00965812,0.02188419648329817,-0.04537989393026841,0.2600304865000026
30.30000000000047,0.0207103,0.023434981214492438,0.88373444,-0.009652669999999999,0.021904658784979963,-0.045256695551396546,0.2603089418000026
