time_fs,physical_c60_mean,physical_c60_sem,physical_c60_ci95_low,physical_c60_ci95_high,surface_c60_mean,surface_c60_sem,surface_c60_ci95_low,surface_c60_ci95_high,sh_state_0_mean,sh_state_1_mean,sh_state_2_mean,sh_state_3_mean,sh_state_4_mean,sh_state_5_mean,sh_state_6_mean,sh_state_7_mean,sh_state_8_mean,sh_state_9_mean,sh_state_0_sem,sh_state_1_sem,sh_state_2_sem,sh_state_3_sem,sh_state_4_sem,sh_state_5_sem,sh_state_6_sem,sh_state_7_sem,sh_state_8_sem,sh_state_9_sem
27.0,0.09369346529687837,0.022592386051978396,0.04258593736469318,0.14480099322906356,0.15970097772274974,0.03714520290198441,0.07567269091443303,0.24372926453106647,0.07951,0.050965,0.04988000000000001,0.15050000000000002,0.296885,0.212885,0.15874000000000002,0.00024500000000000005,0.00011999999999999999,0.00026999999999999995,0.059280143668291936,0.019441066285914802,0.012596986412101375,0.05489589035417658,0.047827042588662924,0.067855590554091,0.07172863166128292,8.414603707576225e-05,2.380476142847617e-05,9.521904571390465e-05
27.5,0.0936683995558752,0.02214282400371661,0.043577851631287655,0.14375894748046275,0.15103770129538968,0.0384760957537489,0.06399872568953702,0.23807667690124235,0.080685,0.058614999999999993,0.05262999999999999,0.13781499999999997,0.290085,0.22066500000000003,0.1588,0.000285,0.000135,0.000285,0.06018658213791879,0.02621982397813617,0.015349043039297995,0.05560355256935777,0.043958010930887206,0.06847303242477613,0.07246222885828942,9.973576200251452e-05,3.3374973990834636e-05,9.861541461658011e-05
28.0,0.09376417303997053,0.02184294591307351,0.044351996486097514,0.14317634959384357,0.14925623128529047,0.038255684579441236,0.06271586039615865,0.2357966021744223,0.08238,0.058499999999999996,0.05502,0.131815,0.27242,0.24011,0.15911999999999998,0.00026499999999999994,8.5e-05,0.000285,0.06076168118148147,0.026528700391169644,0.017970698681773922,0.05578978851705549,0.039114093936130544,0.06846462419868136,0.07263935924215678,9.546668994413123e-05,3.1666666666666666e-05,0.00010248306093095471
28.5,0.09410548278717601,0.021733374099932354,0.04494117489524105,0.14326979067911097,0.1467292696499855,0.037168927882598686,0.06264731320683498,0.23081122609313603,0.08385000000000001,0.05726999999999999,0.05662999999999999,0.126525,0.261785,0.2536,0.15968500000000002,0.00028,0.00010500000000000002,0.00026999999999999995,0.06100638263511632,0.02607111556237413,0.01956593297886235,0.05534083646418398,0.03853146192831688,0.06927996664099786,0.07215820237120965,9.837569708915804e-05,3.975620147292187e-05,9.433981132056602e-05
29.0,0.09488198531321011,0.021781035026949613,0.04560986091383745,0.14415410971258277,0.14419248456051387,0.03559896920574273,0.06366202138351022,0.2247229477375175,0.08536999999999999,0.055615000000000005,0.058455000000000014,0.12092,0.25872,0.25987000000000005,0.160375,0.00027,0.00014,0.000265,0.06110703732886344,0.025374052855886724,0.02018178420974937,0.05451000122301716,0.03868996295337246,0.06991656583226737,0.0710954058720471,8.698658900466593e-05,5.7154760664940814e-05,8.757536436946433e-05
29.5,0.09628810121290415,0.0218901457699237,0.046769151164774425,0.14580705126103388,0.1435499971489555,0.033770452988840974,0.06715592502930884,0.21994406926860216,0.08605,0.05406999999999999,0.059545,0.116375,0.260115,0.26142000000000004,0.161755,0.000285,0.000135,0.00025,0.06103780659012359,0.02454585414190256,0.019868226239120813,0.052966919052262126,0.03897674238853501,0.06960844983828392,0.06931110679393311,7.26674311886388e-05,4.8904669170404037e-05,7.149203529842405e-05
30.0,0.09844771428146737,0.021951304758374094,0.0487904129895451,0.14810501557338965,0.14505577876428874,0.03216922729825309,0.07228393080986197,0.21782762671871553,0.08567999999999999,0.052085000000000006,0.059535000000000005,0.11417999999999999,0.26256,0.262095,0.163195,0.00030500000000000004,0.00013499999999999997,0.00022999999999999995,0.060625868241205416,0.023572357929009417,0.01706653816683395,0.05049730696889796,0.03941777503727079,0.06862954071195095,0.06727061619145298,6.344288770224759e-05,5.273097339852124e-05,5.878397362849466e-05
30.5,0.10130517801976704,0.021890019329793686,0.0517865139990831,0.150823842040451,0.1435207264898853,0.029127802108185597,0.07762906031428458,0.209412392665486,0.08517,0.049944999999999996,0.05613,0.11610999999999998,0.27074000000000004,0.25654,0.16467,0.000325,0.00016,0.00020999999999999998,0.06002544839945433,0.022653592369031056,0.012191712121127386,0.047426541912496394,0.04047243080858321,0.06657112562265013,0.06480374183298025,6.291528696058957e-05,6.904105059069326e-05,6.0461190490723506e-05
31.0,0.10467955315241939,0.021669510043752702,0.055659715792616575,0.1536993905122222,0.1432996353647951,0.027380479173563885,0.08136068828147047,0.2052385824481197,0.084225,0.048639999999999996,0.055455,0.11530499999999996,0.27273000000000003,0.25635,0.16659000000000002,0.00045,7.000000000000001e-05,0.00018499999999999997,0.0588256658129199,0.021920098337167904,0.014315169595766427,0.04412252161752418,0.040624326455954936,0.06421170281014028,0.06227263881067226,9.972183534434392e-05,2.3804761428476163e-05,6.626965117357014e-05
31.5,0.10820911667231606,0.02131562826979526,0.05998981550225481,0.15642841784237732,0.152002390290245,0.028192470094662685,0.08822659212862963,0.2157781884518604,0.08308,0.048104999999999995,0.061244999999999994,0.10831999999999997,0.27472,0.254865,0.16899999999999998,0.00038500000000000003,0.00012000000000000002,0.00015999999999999999,0.057133002818958424,0.021222845984143278,0.02185973651615123,0.03896535940208088,0.04100995963042257,0.06260108893710326,0.059225675738370995,9.190877119308158e-05,4.422166387140532e-05,6.403124237432849e-05
32.0,0.11149534120259437,0.0208568856519762,0.0643137879313133,0.15867689447387545,0.1624070434170598,0.03004465066333704,0.09444132171522208,0.23037276511889754,0.08042499999999998,0.048380000000000006,0.074835,0.09509000000000001,0.27564,0.25649,0.168485,0.00034999999999999994,0.00015000000000000001,0.00015499999999999997,0.05446812842285741,0.020321861791348414,0.031788474544854915,0.032251155707112955,0.041584893624701955,0.06023743289867375,0.056744763365833534,9.803627446568492e-05,5.916079783099616e-05,7.433034373659252e-05
32.5,0.11418186706384421,0.02030669634260576,0.0682449284796505,0.16011880564803793,0.17283041718534622,0.03178254664772197,0.1009333016342339,0.24472753273645853,0.07599000000000002,0.053105,0.083365,0.08502499999999999,0.27408,0.25912,0.168595,0.00039500000000000006,0.00015000000000000001,0.00017499999999999997,0.05008925910589791,0.018991728389544278,0.03365086101754638,0.028520188025326895,0.04254367376917251,0.05903575338536621,0.05434574523364272,0.0001094049562151754,6.0092521257733144e-05,8.473815879257441e-05
33.0,0.11602647504809224,0.019656974378625337,0.07155930965854415,0.16049364043764033,0.1892470090774853,0.034464370717017676,0.11128318599865106,0.2672108321563195,0.06920000000000001,0.06161499999999999,0.08448000000000001,0.08229,0.27148,0.261345,0.16888999999999998,0.00039499999999999995,0.00011,0.000195,0.04304022472576606,0.023114019374973854,0.022755373236031773,0.026947973331341014,0.04368851756087251,0.05803491451512424,0.052357032744205216,0.00011412712210513327,3.1446603773522013e-05,9.352658564398797e-05
33.5,0.11694081841813009,0.018903318894760112,0.07417854017968986,0.15970309665657031,0.1939823826636109,0.03504766232864887,0.11469906228752504,0.2732657030396968,0.05975499999999999,0.065835,0.08939,0.08429500000000001,0.26715,0.263005,0.16984,0.00037,0.000135,0.00022500000000000002,0.03233220655253141,0.033338621288896225,0.01563929310707133,0.0264255688995841,0.04444480722074164,0.056835671726087264,0.05084426319654952,0.00012115187896924168,2.5873624493766704e-05,0.00010172129679778086
34.0,0.11700399629663996,0.018087890425660072,0.07608634541032397,0.15792164718295595,0.19269144149811382,0.03691925219752158,0.10917429069433701,0.27620859230189065,0.05467500000000001,0.06810000000000001,0.090975,0.08801,0.26040500000000005,0.26480500000000007,0.172375,0.000315,0.000135,0.00020499999999999997,0.022486141719833673,0.04115101591833562,0.019917699066687174,0.027093657314335887,0.0449774193037153,0.0553994877884464,0.04982934223148267,9.94568583189046e-05,2.2422706745122847e-05,9.470715096783582e-05
34.5,0.11643374949275112,0.01733218634737783,0.0772256200000771,0.15564187898542514,0.1870023520714703,0.03751328539560192,0.10214140481371614,0.2718632993292245,0.06957,0.06835,0.07838500000000001,0.08950999999999999,0.247905,0.270125,0.17551,0.00027,0.00017,0.00020499999999999997,0.021896527121897668,0.04615468978217586,0.022352128968947102,0.028230654930018494,0.04529204765249144,0.05294678788389549,0.049181799253156425,8.406346808612327e-05,2.9059326290271153e-05,8.24789535443908e-05
35.0,0.11557054767957294,0.01684569701022959,0.07746293352555375,0.15367816183359212,0.18460666260584527,0.0387456171086675,0.0969579873364364,0.27225533787525413,0.065375,0.071115,0.08560999999999999,0.08855500000000001,0.22231499999999998,0.28622000000000003,0.18017500000000003,0.00017,0.00023500000000000002,0.00022999999999999995,0.022476811816724458,0.049892779509887214,0.021569754802088555,0.028642434962055083,0.04983416947459064,0.05236300178136807,0.04845341304914558,7.156970184527963e-05,5.1666666666666664e-05,7.859884081701064e-05
35.5,0.11474656829254852,0.016808126603739933,0.07672394430267918,0.15276919228241786,0.17713676397866213,0.03835991313116426,0.09036061172468197,0.2639129162326423,0.07291500000000001,0.07270000000000001,0.083285,0.08638500000000002,0.21474,0.281495,0.18788500000000002,0.00014,0.00019,0.000265,0.024970629469661172,0.05264413600350523,0.01987580753076463,0.02862014252817993,0.052469242736419716,0.050824845438908015,0.04730541139470432,5.7154760664940814e-05,4.0688518719112335e-05,8.268077836541642e-05
36.0,0.11434436515962125,0.01734128231696384,0.07511565915419566,0.15357307116504684,0.17236354173020318,0.03742294879239397,0.08770695006645873,0.25702013339394764,0.07871000000000002,0.07407,0.08261,0.08468500000000001,0.21617999999999998,0.26344,0.199705,0.00011,0.00015500000000000003,0.00033499999999999996,0.027795171243301314,0.05461608747531364,0.018402750096415236,0.02858829019215929,0.05305496112523314,0.04591400645651486,0.04572823857068821,4.2031734043061636e-05,4.044887033170532e-05,8.820745748266162e-05
36.5,0.11466266649882487,0.018406904648482082,0.07302335530331755,0.15630197769433218,0.17323350696598386,0.036411138289936314,0.09086578967776844,0.2556012242541993,0.08365000000000002,0.074725,0.08159,0.08489,0.220465,0.24289500000000003,0.211225,7.500000000000001e-05,0.00016499999999999997,0.00031999999999999997,0.030267027347336974,0.05453218837938236,0.016734035177844386,0.028478675062813815,0.05373034733742188,0.04158883026460083,0.04506981143490372,2.8136571693556874e-05,4.4752405273658506e-05,8.339997335464536e-05
37.0,0.11591913861865226,0.019849556215916754,0.07101632284645054,0.16082195439085398,0.18403256008857086,0.03716219499093616,0.09996583450452105,0.26809928567262065,0.08749999999999998,0.079095,0.07692500000000001,0.09386000000000001,0.22550499999999998,0.216975,0.21952500000000003,8.500000000000002e-05,0.000185,0.000345,0.0329115717575985,0.05254628248294808,0.014168037678756597,0.028209300869669836,0.055156367845325786,0.04017307504203946,0.04478965297799134,3.2532035493238556e-05,5.377421934967225e-05,8.447550598316125e-05
37.5,0.11823443317319031,0.021469846653934855,0.0696662657808125,0.16680260056556812,0.18926323521845675,0.03955829824498964,0.09977614749544579,0.27875032294146773,0.086325,0.084565,0.07433500000000001,0.10413499999999998,0.22755999999999998,0.19771,0.22479,9.5e-05,0.000165,0.00031999999999999997,0.03490779541242265,0.050818327867239214,0.015002286955290814,0.030522690148296047,0.056516931484683806,0.04176900618613972,0.044029484944119485,3.3706247360261145e-05,4.153311931459037e-05,8.825468196582482e-05
38.0,0.12169106090412433,0.02311736621397412,0.06939594533815356,0.17398617647009512,0.18659242046563657,0.04311191245099,0.08906649891270042,0.2841183420185727,0.09738,0.08288,0.06566999999999999,0.108905,0.22729499999999997,0.18933,0.22798500000000002,0.00011,0.000155,0.00029,0.038235274725485276,0.04678069354860922,0.018246826512513834,0.03154861367794153,0.057196601710435745,0.04305986801342212,0.04292150720274808,4.136557881996952e-05,4.1799787346614844e-05,8.524474568362945e-05
38.5,0.12629287426285293,0.024728577917462503,0.07035294460105161,0.18223280392465424,0.1934863266548741,0.04583376290001446,0.08980315161261178,0.29716950169713646,0.09844,0.07935,0.06803000000000001,0.11332,0.22458,0.18643,0.22935000000000003,0.000115,0.00013,0.000255,0.039466723535995056,0.042505055908418445,0.02014334905399574,0.031816939234034156,0.05753130268722313,0.04483038974227688,0.04137211151380977,4.0173235977313166e-05,3.4318767136623335e-05,7.433034373659252e-05
39.0,0.13194382914237124,0.026311611072786015,0.0724228296893078,0.19146482859543468,0.20088964486927247,0.04804422448409363,0.09220605832149517,0.30957323141704973,0.098255,0.07518499999999999,0.072385,0.11845999999999998,0.22010999999999997,0.185245,0.229845,0.00014,0.000125,0.00025,0.0401526078093178,0.03790105249931135,0.02423668024801343,0.031688750019175226,0.057497946726624755,0.0471024146880438,0.03919266190528811,4.268749491621898e-05,4.232808366400097e-05,7.071067811865473e-05
39.5,0.13844084481322055,0.027919807255997537,0.07528185284512043,0.20159983678132068,0.20625755775756766,0.049082029540513966,0.0952262930678209,0.3172888224473144,0.096905,0.067825,0.081455,0.12458500000000002,0.21379,0.18598,0.228945,0.000135,0.000135,0.000245,0.03994839758293747,0.030244857460034056,0.033391226766921876,0.0313412995635684,0.05757178215063348,0.04928430570565938,0.0372695336181057,5.273097339852125e-05,4.775516260631468e-05,5.6984403324262526e-05
40.0,0.14546774242494262,0.029595006959712653,0.07851918544796592,0.2124162994019193,0.2007766162762319,0.04291208645862222,0.10370273252324379,0.29785050002922,0.09613500000000001,0.054985000000000006,0.095835,0.12818000000000002,0.20936500000000002,0.188495,0.22645500000000002,0.00013000000000000002,0.00017499999999999997,0.00024500000000000005,0.039547938596369625,0.01951243912368609,0.048339689265998936,0.030862090373502283,0.05717970504859609,0.05089313828995024,0.03595936244182066,5.333333333333333e-05,6.157651067303722e-05,5.07991688470939e-05
40.5,0.15264467301408008,0.03132155493101971,0.08179039317689642,0.22349895285126375,0.19217712921605024,0.03311760916192464,0.11725989243565095,0.26709436599644953,0.09643499999999999,0.045745,0.10530999999999999,0.12741,0.21061999999999997,0.192475,0.22146500000000002,0.00011500000000000002,0.00019,0.00023500000000000002,0.039200081526275764,0.01584915253605413,0.05905220562255816,0.029556279460641783,0.056208132171619275,0.05103408406262535,0.03518178036206304,5.4288324916341105e-05,6.227180564089803e-05,6.011562932290478e-05
41.0,0.15957893249731375,0.033005915460719834,0.08491436442313437,0.23424350057149312,0.19221673441122591,0.030043469868242734,0.12425368385346858,0.26017978496898325,0.09826,0.04354000000000001,0.10739499999999999,0.11978,0.214215,0.20025999999999997,0.21599,0.00012499999999999998,0.00020999999999999998,0.000225,0.03921728487967178,0.015940273593079327,0.06243590555744168,0.027006995184375635,0.05546410002575239,0.04976365630546943,0.035150792467753995,4.669641908707299e-05,6.658328118479392e-05,6.465721580423607e-05
41.5,0.16593531212582843,0.034521627684750464,0.08784196478731736,0.2440286594643395,0.188953383170589,0.029300708803913025,0.12267057487475272,0.2552361914664253,0.100925,0.04351000000000001,0.106975,0.107125,0.22112000000000004,0.20900000000000002,0.21074500000000002,0.00015000000000000001,0.00022,0.00023,0.039813580353386405,0.01628056578323438,0.06301200469839942,0.025937037278335736,0.05547390537701286,0.0487426678246756,0.035680816858175576,4.4721359549995795e-05,6.548960901462832e-05,6.377042156569662e-05
42.0,0.17151334947358926,0.03578632838651854,0.09055905038377762,0.25246764856340087,0.18639333254120538,0.030702078051788283,0.11694040676356296,0.2558462583188478,0.10308999999999999,0.04489,0.10581500000000002,0.098155,0.22948,0.21136500000000003,0.20658500000000002,0.00011500000000000002,0.00025499999999999996,0.00025,0.04044217325735324,0.016427552735842576,0.06266990020469689,0.0263498918930947,0.05600840819813476,0.047858229902958634,0.036614006920545825,3.6552853665768844e-05,5.550275268448904e-05,7.226494462892933e-05
42.5,0.17624142230870615,0.03682169274086157,0.09294496632861149,0.2595378782888008,0.1899207639248856,0.033149945203566525,0.11493037793626959,0.2649111499135016,0.10286500000000001,0.04676999999999999,0.10449000000000001,0.093375,0.238995,0.20883000000000002,0.20407999999999998,0.000125,0.00023999999999999998,0.00023000000000000003,0.04024722147069423,0.01624960717473913,0.061797078230105495,0.026977731815126502,0.05723359126810446,0.04668537732047965,0.03783451187591679,3.270236145058097e-05,6.403124237432849e-05,6.548960901462832e-05
43.0,0.1801736914367526,0.03775971949981245,0.09475527150500081,0.2655921113685044,0.19796795570967787,0.03636160733371026,0.11571228522886948,0.28022362619048624,0.10057999999999997,0.049305,0.10200000000000001,0.09028000000000001,0.24903999999999998,0.20497,0.20319000000000004,0.00017,0.000215,0.0002499999999999999,0.0392829063758441,0.016328408186007868,0.060081839556095855,0.027929947288807325,0.058516639039203566,0.04577784046651587,0.039484981533067315,4.955356249106169e-05,7.455423082115013e-05,7.149203529842404e-05
43.5,0.18344457115180374,0.03877898019291831,0.09572042334238387,0.27116871896122363,0.21351182072068134,0.042356012223526196,0.11769586428166323,0.30932777715969945,0.09619,0.052425,0.09627,0.09177500000000002,0.25861,0.20094000000000004,0.203145,0.00022500000000000002,0.00019500000000000002,0.00022500000000000002,0.0375153959506405,0.01663120101562789,0.05506571891839787,0.03013477619148865,0.05983545019467974,0.04575468755584867,0.04148193813778072,6.718548123582124e-05,7.39556924411126e-05,5.927806414592914e-05
44.0,0.18621658707932146,0.040003967875896364,0.09572132460851321,0.27671184955012973,0.2315232114407854,0.05048716768344387,0.11731330343628878,0.345733119445282,0.08945499999999998,0.05698000000000001,0.07929499999999999,0.10593999999999996,0.26739999999999997,0.19567,0.20461000000000001,0.00026,0.00020999999999999998,0.00017999999999999998,0.03571866416097394,0.017466899171480515,0.0380767203959468,0.037284036500596036,0.061618400931323536,0.046288948885116074,0.04372801784261945,7.333333333333333e-05,8.293236869749819e-05,4.2295258468165064e-05
44.5,0.18862074075757598,0.04143504696545272,0.09488815247379709,0.2823533290413549,0.22879673975095902,0.044258062591075356,0.12867804644898662,0.3289154330529314,0.09332,0.050890000000000005,0.06376000000000001,0.12031,0.275935,0.187725,0.20743499999999998,0.00026000000000000003,0.00015000000000000001,0.00021499999999999997,0.03298916337223483,0.013111254283587396,0.021775129544199426,0.04824840227636789,0.0639086761845891,0.0474674340118219,0.04604539067895697,6.446359868604571e-05,4.594682917363407e-05,6.326750965367434e-05
45.0,0.19081695172171442,0.0429538836129321,0.09364851623671964,0.2879853872067092,0.22432538412284558,0.03853832331794993,0.13714563998691207,0.3115051282587791,0.08861000000000001,0.055945,0.05783999999999999,0.12395999999999999,0.28117000000000003,0.18053999999999998,0.21137,0.00022500000000000002,0.00013000000000000002,0.00020999999999999998,0.03231989050448999,0.014066521425000566,0.014670714971594868,0.0550568336660703,0.06648270293007714,0.04941372155361077,0.04808006875110632,4.669641908707299e-05,3.8151743807531986e-05,8.225975119502044e-05
45.5,0.19288572567579082,0.04437605646000345,0.09250011169805647,0.29327133965352514,0.2235914607236269,0.03494926320809788,0.1445307346229085,0.3026521868243453,0.08188000000000001,0.059275,0.05528000000000001,0.12979500000000005,0.27736500000000003,0.18044500000000002,0.21542000000000003,0.00016500000000000003,0.00013499999999999997,0.00023999999999999998,0.03197085930100166,0.014943542362282555,0.01251216341538638,0.05758429012712098,0.06597255155239437,0.05193484189614693,0.049605242330490296,3.337497399083465e-05,3.9475730941090035e-05,9.363047936792092e-05
46.0,0.19492544920843954,0.04553287740059513,0.09192292445387075,0.29792797396300835,0.21953766544577524,0.03437332575095557,0.1417798003890551,0.29729553050249535,0.07794,0.06132,0.05420499999999999,0.13419,0.26951,0.182165,0.22010999999999997,0.00015000000000000001,0.00017,0.00023999999999999998,0.03215474373159339,0.015724235010539198,0.012421791895249609,0.05871484044846659,0.06429513494641548,0.05438110428060263,0.05074556127277428,4.0824829046386304e-05,4.2295258468165064e-05,7.371114795831994e-05
46.5,0.19705537270915766,0.04632585868373,0.09225899966498041,0.3018517457533349,0.217943145380401,0.03463270357240422,0.1395985269270198,0.2962877638337822,0.07548,0.06222499999999999,0.05423999999999999,0.13765999999999998,0.2641,0.18145,0.22427000000000002,0.00016499999999999997,0.00016499999999999997,0.000245,0.032349506436214245,0.016230236271984597,0.012588883544178526,0.05864905171157216,0.062395489064158746,0.05556308376771198,0.05135957619243626,5.629781918018178e-05,5.2201532544552744e-05,5.2413950645054614e-05
47.0,0.19942842066345798,0.046757569993574645,0.09365544878745467,0.30520139253946127,0.21875551592770598,0.03509892073278453,0.13935624098555105,0.2981547908698609,0.073,0.063335,0.056069999999999995,0.139415,0.26066500000000004,0.17901499999999998,0.22789500000000001,0.00019,0.00020500000000000002,0.00021000000000000004,0.032380351552549064,0.016721463336416196,0.01248761875708184,0.05750096281802592,0.059768348205569664,0.05581408675733712,0.05158489036422282,7.738791177495934e-05,6.121455890735653e-05,3.3166247903553995e-05
47.5,0.20220619383132887,0.04692575671366273,0.09605275716179078,0.30835963050086695,0.221029758782121,0.03589943624250795,0.13981959194571417,0.30223992561852786,0.06991499999999998,0.06382499999999999,0.059109999999999996,0.13904,0.261845,0.174515,0.23108,0.00023999999999999998,0.00020500000000000002,0.000225,0.03239957137062155,0.017203365707519756,0.012719461903363328,0.05532712856777908,0.0570167984262338,0.05504004857576183,0.05158313311754359,0.00011685698761972069,6.767980168082318e-05,4.166666666666666e-05
48.0,0.20552086047375964,0.04699029175965277,0.09922143538768367,0.3118202855598356,0.22863228309262262,0.03587212803537859,0.14748389171257664,0.3097806744726686,0.073265,0.062185000000000004,0.061750000000000006,0.13405,0.26605,0.16925,0.232695,0.00029499999999999996,0.00023000000000000003,0.00023,0.03177643698123221,0.01719141266575974,0.013635576425089056,0.05354960732297152,0.05516246308254675,0.05394817986838028,0.051067449651308106,0.0001319616947787838,8.273115763993904e-05,4.096068575814836e-05
48.5,0.20943008485813266,0.04712326222282289,0.1028298596863558,0.31603031002990956,0.2234782238336445,0.037856984252553995,0.13783977574479062,0.30911667192249836,0.07655999999999999,0.06729,0.06105500000000001,0.1255,0.271965,0.162815,0.23403000000000002,0.00030500000000000004,0.00023,0.00025,0.03204607429589119,0.020067769626387927,0.01341011941698424,0.05409479796308205,0.055661888043396036,0.05258923582825672,0.050173010783798,0.00012548793656054044,8.439325934114775e-05,4.7140452079103176e-05
49.0,0.21386624511275398,0.04746138945016532,0.10650112301170735,0.32123136721380063,0.22083088923357352,0.03903366997745042,0.13253059310378282,0.30913118536336426,0.07386999999999999,0.07374,0.06071000000000001,0.12422,0.275265,0.15678,0.23461000000000004,0.00027,0.00028,0.00025499999999999996,0.030951347305085114,0.021320575351836384,0.013779112211363014,0.05531118492473089,0.057705899491396116,0.051271982385877934,0.04929147368234974,0.00010413666234542203,8.666666666666665e-05,4.621808207954015e-05
49.5,0.21868408877610293,0.04807719308562104,0.10992592207023295,0.3274422554819729,0.21901235763340887,0.039701548477920394,0.1292012153699011,0.30882349989691665,0.06906999999999999,0.08211,0.06061,0.125705,0.274565,0.152905,0.23423499999999997,0.00023999999999999998,0.000295,0.00026499999999999994,0.028369414477175548,0.02265323842436465,0.014322654549116699,0.05708278707767828,0.059233477794796624,0.049747805339643986,0.04818106765686658,7.141428428542848e-05,9.26312882106017e-05,5.220153254455275e-05
50.0,0.22368183800045668,0.04895112397308052,0.11294670227772967,0.3344169737231837,0.2222637518604472,0.04061415173858272,0.13038815759403916,0.31413934612685523,0.058945000000000004,0.09370500000000001,0.059230000000000005,0.1312,0.270935,0.151655,0.23357000000000006,0.00020499999999999997,0.00029,0.000265,0.02174673851663994,0.02464559060179145,0.01491404669728806,0.05793881015538913,0.0596795842860484,0.048257674375285754,0.047005697763379935,5.07991688470939e-05,9.626352718795767e-05,5.6789083458002744e-05
50.5,0.22860852268698065,0.049977465584789764,0.1155516409358477,0.3416654044381136,0.21899151699307975,0.040591190969792405,0.12716786359425405,0.3108151703919054,0.054535,0.10230999999999998,0.05829500000000001,0.132335,0.26843999999999996,0.15114999999999998,0.232205,0.00016999999999999999,0.00034,0.00021999999999999998,0.019871102762554473,0.027993119988073262,0.015794106583715897,0.058474912498153134,0.06025007874591443,0.04717386164203883,0.04585895492945976,3.8151743807531986e-05,0.00011614167593456231,5.228129047119374e-05
51.0,0.2332661071694951,0.05098577445535662,0.1179282722844964,0.34860394205449385,0.22031320494874454,0.041246684431554395,0.12700672232022656,0.31361968757726255,0.04914,0.10421000000000002,0.05826499999999999,0.139735,0.2679,0.149645,0.23041499999999998,0.00016,0.000315,0.00021500000000000005,0.0172322111175554,0.03264556869707672,0.016566968558617542,0.05780538472130237,0.06093091123924246,0.046156831954880864,0.044567138522807484,4.2031734043061636e-05,0.00013060755465643374,5.377421934967225e-05
51.5,0.2374611303081588,0.051788122766234165,0.12030825744464939,0.3546140031716682,0.22266535080178174,0.04181513790999507,0.12807293706529163,0.3172577645382718,0.04595,0.10744000000000001,0.057815000000000005,0.14235499999999998,0.268965,0.148505,0.22816999999999998,0.00023500000000000002,0.00033499999999999996,0.00023,0.015002199838690325,0.03690675246859005,0.01752870193901039,0.05750203979473732,0.06154968456007264,0.04524790630515405,0.043366164614055194,5.6789083458002744e-05,0.00016108141488769653,6.420453428086073e-05
52.0,0.24100887885318523,0.05222759162607374,0.12286185836056297,0.3591558993458075,0.2228877131187772,0.04215183726421422,0.1275336325264307,0.3182417937111237,0.04542,0.11169,0.054904999999999995,0.143365,0.26918000000000003,0.147855,0.22671000000000002,0.000275,0.00032,0.00028,0.013661977244243317,0.04102260677561418,0.018623513288910397,0.056489710985472584,0.0623125438593404,0.044438147682418584,0.04219382248096936,7.46287105907937e-05,0.00016586473739499638,7.118052168020874e-05
52.5,0.24378011290664742,0.05222147388125506,0.12564693171428692,0.3619132940990079,0.22285204142219533,0.04273019910533442,0.12618961544826962,0.31951446739612105,0.048345,0.11591499999999999,0.05181,0.14033500000000002,0.26899500000000004,0.147825,0.2258,0.00031499999999999996,0.00034,0.00031999999999999997,0.013529813684354021,0.04552601396149483,0.020364893267036232,0.05516643003473922,0.06288551654925532,0.04386780156206701,0.041428398740745734,7.959969290839701e-05,0.00018040078836979744,7.859884081701064e-05
53.0,0.24569441785755403,0.05177141515659138,0.1285793402328713,0.36280949548223673,0.2284974302335303,0.04413635623703843,0.1286540558321006,0.32834080463496,0.04201,0.11536000000000002,0.05247500000000001,0.146345,0.26939499999999994,0.14796,0.22546499999999997,0.00027,0.00035499999999999996,0.00036499999999999993,0.012235360413344776,0.047475946424361974,0.021701000040960736,0.055354714468497525,0.06382190996567454,0.043652395759632194,0.04104468570960191,7.608474807008884e-05,0.00017550720149833675,7.88986691902975e-05
53.5,0.2466471335555513,0.05097312047467888,0.13133792396358063,0.36195634314752195,0.23255515327170223,0.04601663452081835,0.12845829388256585,0.3366520126608386,0.046695,0.11126499999999999,0.058845,0.14355,0.263225,0.14882,0.22663000000000003,0.00025,0.00035,0.00037,0.012268542542254604,0.04686979544440107,0.022774792900631752,0.052978076702642866,0.06335024653551959,0.04401035181257548,0.04104516225384478,7.149203529842404e-05,0.00016107279237799425,7.644896627453143e-05
54.0,0.24674493456999116,0.04995087305298045,0.1337482093051676,0.35974165983481476,0.23365969809111364,0.04596933983002178,0.12966982672552507,0.3376495694567022,0.048195,0.10738499999999998,0.06475500000000001,0.168375,0.23145500000000002,0.14986,0.229075,0.00028,0.00031499999999999996,0.000305,0.01265038086822334,0.046218677711986136,0.025237864465476822,0.0534988147584183,0.06380731255985563,0.044629041242471496,0.04125004932656983,5.972157622389639e-05,0.0001325078614020064,6.767980168082317e-05
54.5,0.24608035001257927,0.04887556414977171,0.13551614248537003,0.3566445575397885,0.2364997403885646,0.04633762885290312,0.13167674137188506,0.34132273940524416,0.049659999999999996,0.10406,0.0701,0.167845,0.22296500000000002,0.152445,0.232025,0.0003,0.00031,0.00029,0.013006867416868675,0.04553564830620803,0.028013550292670872,0.05310052544728515,0.06438104450586886,0.04579331492332332,0.041555626206862095,6.368324391514266e-05,0.00011566234381931649,5.617433182117572e-05
