lag_fs,mode_1_acf_hartree2,mode_1_acf_sem_hartree2,mode_1_normalized_acf,mode_2_acf_hartree2,mode_2_acf_sem_hartree2,mode_2_normalized_acf,mode_3_acf_hartree2,mode_3_acf_sem_hartree2,mode_3_normalized_acf,mode_4_acf_hartree2,mode_4_acf_sem_hartree2,mode_4_normalized_acf,mode_5_acf_hartree2,mode_5_acf_sem_hartree2,mode_5_normalized_acf,mode_6_acf_hartree2,mode_6_acf_sem_hartree2,mode_6_normalized_acf,mode_7_acf_hartree2,mode_7_acf_sem_hartree2,mode_7_normalized_acf,mode_8_acf_hartree2,mode_8_acf_sem_hartree2,mode_8_normalized_acf,mode_9_acf_hartree2,mode_9_acf_sem_hartree2,mode_9_normalized_acf,mode_10_acf_hartree2,mode_10_acf_sem_hartree2,mode_10_normalized_acf,mode_11_acf_hartree2,mode_11_acf_sem_hartree2,mode_11_normalized_acf,mode_12_acf_hartree2,mode_12_acf_sem_hartree2,mode_12_normalized_acf,mode_13_acf_hartree2,mode_13_acf_sem_hartree2,mode_13_normalized_acf,mode_14_acf_hartree2,mode_14_acf_sem_hartree2,mode_14_normalized_acf,mode_15_acf_hartree2,mode_15_acf_sem_hartree2,mode_15_normalized_acf,mode_16_acf_hartree2,mode_16_acf_sem_hartree2,mode_16_normalized_acf,mode_17_acf_hartree2,mode_17_acf_sem_hartree2,mode_17_normalized_acf,mode_18_acf_hartree2,mode_18_acf_sem_hartree2,mode_18_normalized_acf
51.0,-1.9946165932825353e-06,1.1945942729570587e-06,-0.21322145373146117,-8.606079667978313e-07,8.993911765770705e-07,-0.10467614665944662,-7.793116227701369e-07,5.660820410382101e-07,-0.13128832920675818,-1.976056024038164e-06,7.630198602180029e-07,-0.38679166120760067,-2.3895940542167976e-07,4.1707891983128096e-07,-0.0554612796452863,-4.246117233866786e-07,4.0461752466808294e-07,-0.10380566765871746,-5.161022580459529e-07,7.078348154528076e-07,-0.14679810737177312,-7.045987075392874e-07,4.776025027552578e-07,-0.21210261328573962,-4.7582967157864803e-07,4.41158231547276e-07,-0.16516646924723807,-5.728782311818952e-07,3.1223016012825453e-07,-0.21666128808011914,-2.2219972938653792e-08,2.7117843434478165e-07,-0.010451678068048057,-1.5707561367484083e-07,2.9850554973811075e-07,-0.08120756116234547,-5.403611874658657e-07,1.6149577775767821e-07,-0.3494539432757099,-2.935391142258971e-07,8.646834512725152e-08,-0.21296976058907122,1.2832151107207268e-08,2.0162863555824152e-07,0.01178654990384832,-1.9134707046231438e-07,3.445070473545626e-08,-0.4866285908936391,-4.8035132808216956e-08,3.58362635470147e-08,-0.1805749817004998,-5.4710694714299444e-08,1.874197606277066e-08,-0.29611257989721396
51.5,-2.7083149192167477e-06,1.3697227893584059e-06,-0.2895147098358675,-1.2034446034977664e-06,8.911448663388354e-07,-0.14637552599120238,-1.1087756976772284e-06,5.995267828429968e-07,-0.18679216960175835,-2.1599464096532784e-06,7.397390806007657e-07,-0.4227862215170925,-2.3030218959066878e-07,3.7322233973724754e-07,-0.05345198326581959,-7.028992894616783e-07,4.446083299590814e-07,-0.17183917923283784,-6.28837573043459e-07,7.433741564261346e-07,-0.17886409936772568,-7.02263234345321e-07,4.815467829298678e-07,-0.21139957485776825,-5.27551591323135e-07,4.496076766260511e-07,-0.18311979872024872,-6.795245043286138e-07,3.138153024128105e-07,-0.2569946742191638,-8.603110810931784e-08,2.6454253130225464e-07,-0.04046672101170008,-1.785918742630593e-07,2.9467194252257214e-07,-0.09233139513519711,-5.246452269681165e-07,1.6368293666854715e-07,-0.3392903628859717,-3.0083591312709463e-07,8.879263228775776e-08,-0.21826376550951507,-8.507753005867523e-09,1.9195719425716234e-07,-0.007814516407693468,-1.9779788928043077e-07,3.5245524359383054e-08,-0.5030341353526456,-5.5150689495935804e-08,3.478887440682767e-08,-0.20732397652068074,-5.4608462695414404e-08,1.8792811725932426e-08,-0.2955592660155637
52.0,-3.389715491869794e-06,1.5400272967842418e-06,-0.3623553856649152,-1.5224522734476076e-06,8.958748495209513e-07,-0.18517657703120777,-1.4205811136993072e-06,6.440943489894243e-07,-0.23932110784811034,-2.3117941921864745e-06,7.141631824631797e-07,-0.45250878775116155,-2.1766573547965006e-07,3.417005469637701e-07,-0.05051912563697125,-9.603183458891911e-07,4.981481061714511e-07,-0.23477092498730132,-7.310669622755873e-07,7.718857661505757e-07,-0.2079418269364211,-6.839576244689348e-07,4.786739448568511e-07,-0.20588910818925785,-5.713437931780199e-07,4.503554628813917e-07,-0.19832062328618413,-7.749492987719795e-07,3.2087450654397454e-07,-0.2930841217728372,-1.5176784958334362e-07,2.5712134680308716e-07,-0.07138751740627239,-2.0309162398332622e-07,2.9202914113777214e-07,-0.1049976829014782,-5.046491331860331e-07,1.6598716028697126e-07,-0.32635880158152225,-3.0548175463506313e-07,9.231847727412582e-08,-0.22163443642094052,-2.947905332385216e-08,1.819844757273644e-07,-0.027077013839451897,-2.039185549455245e-07,3.611250754837358e-08,-0.5186000434208449,-6.254259999524438e-08,3.402577141150688e-08,-0.23511184812860617,-5.430730959792876e-08,1.8848738995945143e-08,-0.29392932471969485
52.5,-4.027062835981314e-06,1.6997165049143485e-06,-0.43048683894822526,-1.8104238765650265e-06,9.113510678807741e-07,-0.22020269684954322,-1.708677115560075e-06,6.947670826228643e-07,-0.2878557910612255,-2.4281550312791655e-06,6.862122288029642e-07,-0.47528516742090265,-2.007391651884375e-07,3.2606735933288316e-07,-0.046590553557123895,-1.19166149553636e-06,5.582812027566614e-07,-0.29132784224774544,-8.204429084294447e-07,7.92082561898591e-07,-0.23336357143648018,-6.496131473567828e-07,4.694000084028328e-07,-0.19555052358858493,-6.058475040851807e-07,4.432825638164352e-07,-0.2102972957109117,-8.569433305117081e-07,3.320005708145437e-07,-0.3240940843873378,-2.1847532430757853e-07,2.4907465964518336e-07,-0.10276492063151667,-2.3000912615501077e-07,2.9110951307510154e-07,-0.11891394051018403,-4.80507232271879e-07,1.6835659937149801e-07,-0.31074612867252366,-3.0744115724652467e-07,9.689727458741276e-08,-0.22305603063049254,-4.9568049559471366e-08,1.720032882436863e-07,-0.04552909990601619,-2.096831798170843e-07,3.7040839771854874e-08,-0.5332604783650531,-7.010539423468851e-08,3.362814441289065e-08,-0.2635421105543334,-5.3821907579645594e-08,1.8920440288635322e-08,-0.2913021666353071
53.0,-4.609453100978945e-06,1.8442884962987045e-06,-0.4927434647880245,-2.0608205441105393e-06,9.343707978042301e-07,-0.25065855980483936,-1.9675718364559853e-06,7.470050163553746e-07,-0.33147102064814465,-2.50627118890169e-06,6.558678332302155e-07,-0.4905755630404691,-1.7942662438085131e-07,3.2765993522768917e-07,-0.04164401971554833,-1.3923699307265435e-06,6.194961187665492e-07,-0.3403954302867126,-8.949240279125352e-07,8.028638119356071e-07,-0.2545486897044089,-5.995739179491226e-07,4.5459010165010355e-07,-0.18048740864016935,-6.299169514746596e-07,4.2850795507365127e-07,-0.21865210391121387,-9.235761699707807e-07,3.4554799525901293e-07,-0.34929447783893436,-2.852156355994869e-07,2.406501382775773e-07,-0.1341577692956519,-2.587422156029475e-07,2.923322706137002e-07,-0.13376885060180826,-4.524228131586458e-07,1.7077861194654996e-07,-0.2925838120010528,-3.0674099569515646e-07,1.0231862086778268e-07,-0.22254804641052991,-6.828375735066719e-08,1.6232397756466807e-07,-0.06271979708716724,-2.1507731703980586e-07,3.802513966113273e-08,-0.5469786993414066,-7.773072108706836e-08,3.3644210318297526e-08,-0.29220744728456266,-5.317291408238821e-08,1.9019454719038247e-08,-0.2877895967472268
53.5,-5.127024153527338e-06,1.970197285811211e-06,-0.5480710162610002,-2.2679237785228535e-06,9.613531236070098e-07,-0.2758486223831025,-2.192458495750175e-06,7.970814313479145e-07,-0.3693570124606037,-2.5440394158664974e-06,6.232732535802626e-07,-0.49796828625827066,-1.5382435852688606e-07,3.44611205764657e-07,-0.03570186220317068,-1.558650194663688e-06,6.777096545289587e-07,-0.3810462952199547,-9.52879859481582e-07,8.033524628854685e-07,-0.2710334197222648,-5.345525412133503e-07,4.355425625007474e-07,-0.16091427605061667,-6.426030993144725e-07,4.0640974029604803e-07,-0.2230556255329294,-9.73201083172031e-07,3.599303623196104e-07,-0.36806251095631276,-3.5109661113451333e-07,2.321926619754726e-07,-0.1651464095159655,-2.8865268460452887e-07,2.959431321237312e-07,-0.14923246194168496,-4.2072220291151144e-07,1.7329874250466227e-07,-0.2720828887073952,-3.034932858498395e-07,1.0833809679722616e-07,-0.22019175399599453,-8.519431722561902e-08,1.5325510702501838e-07,-0.07825243508393981,-2.2009452907997436e-07,3.906570646229494e-08,-0.5597383345917547,-8.530651103911808e-08,3.407981405882375e-08,-0.32068656354765324,-5.238487623330637e-08,1.9156344009574298e-08,-0.2835244723183227
54.0,-5.571199533085937e-06,2.0746878866762047e-06,-0.5955526828931561,-2.4269145875052036e-06,9.889043725544154e-07,-0.2951867483133846,-2.379301824431128e-06,8.420924623963433e-07,-0.4008339566369989,-2.5401885850571076e-06,5.88802050858231e-07,-0.49721452764633134,-1.2419844162839847e-07,3.7278418339695126e-07,-0.02882583546149231,-1.6875127088495784e-06,7.29943387076147e-07,-0.41254956888031397,-9.928778655972678e-07,7.929327500738798e-07,-0.2824102961162148,-4.5570787438836827e-07,4.140901110834024e-07,-0.13717997211522423,-6.432271192116718e-07,3.7766171991260637e-07,-0.22327223069506333,-1.0045061871512769e-06,3.7378106973267833e-07,-0.37990203248540355,-4.15303804260224e-07,2.241510535244897e-07,-0.19534774747689163,-3.1908008446851246e-07,3.0198495941435126e-07,-0.1649633247895655,-3.8580322277292737e-07,1.7597631171935345e-07,-0.24950063152896818,-2.9786782369319233e-07,1.1470000447910219e-07,-0.2161103444984444,-9.99367094436607e-08,1.4508491543418627e-07,-0.09179357406588795,-2.2473774834746535e-07,4.016737707153011e-08,-0.5715468417399964,-9.272146757903273e-08,3.489881720496701e-08,-0.34856107046014473,-5.148377908607834e-08,1.934147527532985e-08,-0.27864743315080553
54.5,-5.934635075220503e-06,2.1556591930655223e-06,-0.6344033847737041,-2.533990188140905e-06,1.014047333051048e-06,-0.3082104033435547,-2.524919210127584e-06,8.798715734432923e-07,-0.42536568786357487,-2.494261024532907e-06,5.531644348845796e-07,-0.48822470285681663,-9.104284966237426e-08,4.07621497979397e-07,-0.021130588837540654,-1.7768654971717785e-06,7.740452825881048e-07,-0.43439382173083485,-1.0138763407344924e-06,7.712463566906034e-07,-0.2883830202416794,-3.645315898686565e-07,3.925955850481082e-07,-0.10973352918339883,-6.314157198484527e-07,3.433425765466492e-07,-0.21917234528182358,-1.0165919514611665e-06,3.860575634872802e-07,-0.38447284198781945,-4.770679730467529e-07,2.1707966700624723e-07,-0.22439995244940103,-3.493618296054782e-07,3.1025802583086723e-07,-0.18061888463606882,-3.4811958466345867e-07,1.7888354035741773e-07,-0.22513045794917064,-2.900739184820103e-07,1.2115337950553205e-07,-0.21045567687005476,-1.1222133642884077e-07,1.380741742308443e-07,-0.10307721371455625,-2.290193034702183e-07,4.1339385623803705e-08,-0.5824355746125964,-9.987327652040106e-08,3.603287495116138e-08,-0.3754463457412436,-5.050094081434199e-08,1.958385619176368e-08,-0.2733279836759755
55.0,-6.211583324605452e-06,2.2116774860668718e-06,-0.66400872774594,-2.586477275485644e-06,1.0342977127026318e-06,-0.31459443215177946,-2.627015205944057e-06,9.088607031359008e-07,-0.44256549897610403,-2.406612053495635e-06,5.175543453914575e-07,-0.47106836179247613,-5.504751079585932e-08,4.453153229632587e-07,-0.012776251198979106,-1.825530151903862e-06,8.08480941895635e-07,-0.4462909661044124,-1.0152759785592448e-06,7.382582664566401e-07,-0.28878112774939985,-2.628793312808526e-07,3.7389156118280026e-07,-0.07913354445142459,-6.070780610032751e-07,3.05100644900307e-07,-0.21072443750872163,-1.0089094767017603e-06,3.960350275885399e-07,-0.38156734691676053,-5.357105795711584e-07,2.116090651511065e-07,-0.25198385843148613,-3.788313329234021e-07,3.2036865504113986e-07,-0.1958545182084975,-3.082169190983985e-07,1.8210852663449733e-07,-0.19932522960863033,-2.803717553503397e-07,1.2746789448773322e-07,-0.20341652174826788,-1.218593651524386e-07,1.3244763023660796e-07,-0.11192990766869816,-2.3296337838126596e-07,4.259459287918282e-08,-0.5924660371208796,-1.0666565553394498e-07,3.739426113168689e-08,-0.40098044223204665,-4.9469689860886643e-08,1.989103359294427e-08,-0.26774650857419224
55.5,-6.398092730219634e-06,2.2419076397949637e-06,-0.6839462970680726,-2.5831304854711526e-06,1.0478007971558028e-06,-0.3141873605281007,-2.6841586297062546e-06,9.2802983862244e-07,-0.4521922829373456,-2.278428373238309e-06,4.83738034474975e-07,-0.44597778843660785,-1.704482834099307e-08,4.83072966425557e-07,-0.0039560191801513095,-1.8332550128570065e-06,8.322254281348369e-07,-0.4481794781370434,-9.968258813469008e-07,6.943098350771022e-07,-0.28353325427205467,-1.5292460486442083e-07,3.610094623582208e-07,-0.046034300063805066,-5.704218342963113e-07,2.655170876911009e-07,-0.19800059975175902,-9.813362952941058e-07,4.033120809047491e-07,-0.3711392303030008,-5.906544860973393e-07,2.084048575022163e-07,-0.27782799534371405,-4.0686370476741134e-07,3.3179649936013194e-07,-0.21034715966817313,-2.666778433718104e-07,1.85701561418017e-07,-0.17246172765957243,-2.6905503059408617e-07,1.3342950150764653e-07,-0.19520596293280118,-1.2875461971203965e-07,1.283743234571868e-07,-0.1182633167197207,-2.3660197416289108e-07,4.394745690022869e-08,-0.6017196135344913,-1.1301033833499948e-07,3.8889171622317075e-08,-0.4248315469072461,-4.8426595517645446e-08,2.02699801916566e-08,-0.2621009330854092
56.0,-6.4915636039373995e-06,2.2461338155161238e-06,-0.6939381900678461,-2.523606231378169e-06,1.05345261858213e-06,-0.3069473978602963,-2.6957632386665823e-06,9.368322867531017e-07,-0.4541472771617145,-2.111655120230062e-06,4.5412952854398085e-07,-0.41333372228091597,2.2002534064614948e-08,5.189763154260511e-07,0.005106677816297562,-1.8007390907710063e-06,8.446675926126298e-07,-0.44023024636653413,-9.585668299739556e-07,6.402056649304813e-07,-0.272650999362626,-3.706604936020625e-08,3.5659583459124173e-07,-0.011157848927844648,-5.219679963167175e-07,2.2875081075815757e-07,-0.18118166260137902,-9.341300266328492e-07,4.0779791316402654e-07,-0.35328592323545294,-6.414348017922134e-07,2.0807120135400948e-07,-0.30171369103299184,-4.329167544499991e-07,3.4390842909204694e-07,-0.22381649826292183,-2.2413356854987005e-07,1.8970469590973673e-07,-0.14494815905917824,-2.5645468840386654e-07,1.3884622079157945e-07,-0.18606410847613641,-1.329194569657331e-07,1.2595117424080745e-07,-0.12208879085277491,-2.3997346544871234e-07,4.5411048374207216e-08,-0.6102938971630066,-1.1883114659959469e-07,4.0429644045837444e-08,-0.4467132881331515,-4.7410385584071694e-08,2.0724728368292018e-08,-0.2566008650142748
56.5,-6.491131083040531e-06,2.22480921762529e-06,-0.6938919542475335,-2.4086334498323105e-06,1.0506932959495867e-06,-0.29296320504865114,-2.662296492845249e-06,9.35187990581858e-07,-0.4485092332592613,-1.909059382271635e-06,4.318011125559454e-07,-0.37367779092812836,6.09864799174827e-08,5.517382413365614e-07,0.01415465614888191,-1.7294995742139364e-06,8.455552927138716e-07,-0.42281418088226463,-9.009451939237807e-07,5.773556851348893e-07,-0.25626132661084033,8.207513391595834e-08,3.6214801585152127e-07,0.024706758901315667,-4.625172239496747e-07,2.0138006224767347e-07,-0.16054555108418722,-8.679555742110109e-07,4.0967462502055467e-07,-0.3282588907539905,-6.876869758746479e-07,2.110425809827625e-07,-0.3234694706098417,-4.564780063412179e-07,3.560478742849661e-07,-0.23599758582485472,-1.812737026044018e-07,1.9413393415613354e-07,-0.11723049629891881,-2.4296353353255725e-07,1.4355185348426394e-07,-0.17627594777193226,-1.3446503009682342e-07,1.251842548593823e-07,-0.12350842616469168,-2.4313103287502047e-07,4.699653280681104e-08,-0.6183241355335418,-1.2406010129368915e-07,4.194027830238452e-08,-0.46637011727045596,-4.645612271488369e-08,2.125532320413069e-08,-0.25143607517618266
57.0,-6.397728519342364e-06,2.178971646918236e-06,-0.6839073634840556,-2.2401496294362265e-06,1.0394951649268217e-06,-0.27247043973165597,-2.58519050317017e-06,9.234937880709391e-07,-0.4355194147316085,-1.6740716050772244e-06,4.200235516501105e-07,-0.32768146714032054,9.870008101179297e-08,5.805229452509762e-07,0.02290779383363341,-1.621892934802801e-06,8.349952550092864e-07,-0.39650737296021515,-8.247880995412016e-07,5.081199136548603e-07,-0.23459950059863813,2.0167502660091704e-07,3.774623929654282e-07,0.06070945024283974,-3.931769546882207e-07,1.9180761405484226e-07,-0.13647667069560016,-7.839166494518653e-07,4.0939115913243144e-07,-0.2964755540933879,-7.291051821987818e-07,2.1747354352308945e-07,-0.3429514816748861,-4.771085489769512e-07,3.6757775148368547e-07,-0.24666350661108072,-1.388351631777091e-07,1.9895537956140848e-07,-0.0897853072410791,-2.2899552265338666e-07,1.4740636569080666e-07,-0.16614181644607007,-1.3360630663292209e-07,1.2598997812725056e-07,-0.1227196740002012,-2.461347127107264e-07,4.871255868749386e-08,-0.625963011228966,-1.2864142278986705e-07,4.336154210642092e-08,-0.4835923460220525,-4.559779890959216e-08,2.1860944997061003e-08,-0.24679053964242087
57.5,-6.213897764211727e-06,2.110324256398422e-06,-0.6642561377890959,-2.0209331939857465e-06,1.0203273403334469e-06,-0.24580704288587,-2.4666727390488725e-06,9.02611659431378e-07,-0.41555307677620074,-1.4106550596553399e-06,4.2138013215844903e-07,-0.2761205184860984,1.3387698687563567e-07,6.048276605899696e-07,0.031072177276619203,-1.4810778335836729e-06,8.134074237489761e-07,-0.36208202671236805,-7.312508838642905e-07,4.3650330139046364e-07,-0.20799414087364096,3.1876473921234106e-07,4.0075782667266724e-07,0.09595651182274548,-3.152802212555291e-07,2.0527394994279446e-07,-0.10943773387544349,-6.834368694355987e-07,4.076238066477398e-07,-0.25847432210484145,-7.654607900502487e-07,2.2720605524347239e-07,-0.3600521824849544,-4.944668771246708e-07,3.779024937696509e-07,-0.2556377035710878,-9.756684967697496e-08,2.0410057529503902e-07,-0.06309690840769554,-2.1496739114724578e-07,1.5030395614891543e-07,-0.15596406614436512,-1.306248820585435e-07,1.2822036024492342e-07,-0.11998118462013647,-2.4905069504771215e-07,5.056265346600174e-08,-0.6333788570649628,-1.3253850167620775e-07,4.4649039587000074e-08,-0.49824235128790645,-4.486905776130781e-08,2.2538815108281285e-08,-0.24284634879230294
58.0,-5.94397886391162e-06,2.021201056756785e-06,-0.6354022214497798,-1.75513787710173e-06,9.941646225079391e-07,-0.21347823506055122,-2.309800242372298e-06,8.73882920657882e-07,-0.3891252302185535,-1.1233609019664774e-06,4.369221125832917e-07,-0.21988578467494438,1.6518652505756902e-07,6.24372744303777e-07,0.03833896407502422,-1.3109064382118966e-06,7.814870784470439e-07,-0.3204798891828393,-6.218811592081068e-07,3.694995813297066e-07,-0.17688544422874042,4.303925448965342e-07,4.2931653641524357e-07,0.12955939676651318,-2.303794212301035e-07,2.38934961875324e-07,-0.07996759736642255,-5.683188110176912e-07,4.0523920042258887e-07,-0.2149369253937645,-7.966228732509392e-07,2.3980899245253675e-07,-0.3747099888847437,-5.082577947663663e-07,3.8648555815605904e-07,-0.2627675613616879,-5.818687520404272e-08,2.0944250906043042e-07,-0.03762970668249341,-2.0131253973916748e-07,1.5217328919018734e-07,-0.14605713962478778,-1.2585703940756165e-07,1.3166051744830148e-07,-0.11560183973321951,-2.5195132091176056e-07,5.254570433527972e-08,-0.6407556487426254,-1.3573055270273062e-07,4.577486774340609e-08,-0.5102419965892478,-4.430326706344171e-08,2.3285003702583532e-08,-0.23978410028491579
58.5,-5.593911794107489e-06,1.9146345934361918e-06,-0.5979805887517823,-1.4482701850612893e-06,9.62423068673389e-07,-0.17615377517135186,-2.1183971455203214e-06,8.391571094000788e-07,-0.35688011535503855,-8.172986204599276e-07,4.657574032199895e-07,-0.1599773929811771,1.912745783286038e-07,6.39041168891289e-07,0.04439387041073741,-1.1157583768890839e-06,7.402001247419473e-07,-0.27277165673851,-4.984654605707971e-07,3.1922689362895774e-07,-0.14178156569017947,5.336644907606232e-07,4.602080809539035e-07,0.16064694967073898,-1.4027978387218616e-07,2.8546651638840054e-07,-0.048692878970884104,-4.4065798730860876e-07,4.0322632952291946e-07,-0.16665588241345142,-8.225136981555398e-07,2.5465581699188743e-07,-0.38688833705673215,-5.182557540078814e-07,3.928612947615252e-07,-0.26793647248422975,-2.140356254476202e-08,2.1481168649251838e-07,-0.013841777509025583,-1.884549348861844e-07,1.53000849127037e-07,-0.13672863485461462,-1.1969531579553236e-07,1.360399646012543e-07,-0.10994219138274823,-2.5491290598207753e-07,5.465714022251699e-08,-0.648287470191984,-1.3820525278872995e-07,4.6726879873245484e-08,-0.5195449566649013,-4.393205510677295e-08,2.409326548851542e-08,-0.2377749770092585
59.0,-5.170827248271032e-06,1.7945428744518989e-06,-0.5527534998874986,-1.1064668845044217e-06,9.270240636255334e-07,-0.1345800809945485,-1.8969649787875613e-06,8.008399365790594e-07,-0.3195760917096076,-4.97971032170112e-07,5.054345061817249e-07,-0.0974724605088531,2.1076406290573228e-07,6.488397394291421e-07,0.04891728204363458,-9.004769854813191e-07,6.907561618888484e-07,-0.22014138927594706,-3.631469284868594e-07,3.024765134975042e-07,-0.10329209176797872,6.256851501341652e-07,4.907272380957224e-07,0.18834757148647918,-4.687940193782401e-08,3.3837615661279903e-07,-0.016272430579631746,-3.0283373014160104e-07,4.0259770852229197e-07,-0.11453105123443559,-8.430894524130837e-07,2.7103288554964264e-07,-0.39656661884856165,-5.243542961756042e-07,3.966674175609121e-07,-0.2710893981644165,1.2078863255072644e-08,2.2002593298504456e-07,0.007811453695570708,-1.768325381288021e-07,1.528281294368614e-07,-0.12829630357427266,-1.1256808679522292e-07,1.4107224415839613e-07,-0.10339570984691906,-2.580156387909845e-07,5.68862347856622e-08,-0.6561782546762713,-1.3997174054783983e-07,4.7507253548456276e-08,-0.526185585640551,-4.378538604314848e-08,2.495254928317843e-08,-0.23698115497779382
59.5,-4.683164548862202e-06,1.6657722592837572e-06,-0.5006231054805015,-7.366210504023156e-07,8.903045929885111e-07,-0.0895955604399626,-1.6506199393428475e-06,7.618525899897925e-07,-0.27807506992052416,-1.7117231967248255e-07,5.527949613989873e-07,-0.0335051360252321,2.2230996637659902e-07,6.538644556460982e-07,0.051597028337885806,-6.702393965600002e-07,6.345927262010559e-07,-0.16385475063232674,-2.183892678002102e-07,3.298417356219974e-07,-0.06211778903033531,7.037785352528214e-07,5.185953514271301e-07,0.2118557200067106,4.7816359367461343e-08,3.9323205358709555e-07,0.016597660298860357,-1.5748700828726849e-07,4.042769408227846e-07,-0.0595612404419851,-8.584090899852784e-07,2.8820699786459694e-07,-0.4037725646193243,-5.265015485046416e-07,3.9765921390900244e-07,-0.27219952035819167,4.1581676159548685e-08,2.2489502285323702e-07,0.026891051835372194,-1.6684697005937667e-07,1.5175230380670593e-07,-0.12105153128319449,-1.0491369479427363e-07,1.4646739027629703e-07,-0.0963650200935749,-2.61339552101527e-07,5.921949828383646e-08,-0.6646315393105948,-1.4105468314768824e-07,4.81307339531057e-08,-0.5302566130056895,-4.388950174789899e-08,2.5849780396614237e-08,-0.23754466399741941
60.0,-4.140355786261942e-06,1.5342505920674206e-06,-0.44259768152203915,-3.4671267994104946e-07,8.548100363189321e-07,-0.04217082427116863,-1.3849514888570306e-06,7.255672161327075e-07,-0.23331869010002312,1.5713699261519456e-07,6.046787849406501e-07,0.030757872080262306,2.2463478928272989e-07,6.542781986584486e-07,0.05213660807568755,-4.3049267371204575e-07,5.734768656196687e-07,-0.10524339521396103,-6.678786282387748e-08,3.9451853814689246e-07,-0.018996878438531963,7.655278579837991e-07,5.420145076143711e-07,0.2304438788831369,1.416756737435559e-07,4.4706187307871223e-07,0.04917740991816029,-7.361345237025026e-09,4.089359517882124e-07,-0.0027840445914061756,-8.685872038677371e-07,3.0546770323024174e-07,-0.40856007583426074,-5.24744881335705e-07,3.956937987940467e-07,-0.2712913293715334,6.648544718556222e-08,2.292174087061063e-07,0.04299642947785054,-1.5884306134664185e-07,1.4995806588909747e-07,-0.11524450101118745,-9.719300332770238e-08,1.5193160523466353e-07,-0.0892734331489786,-2.64963715379747e-07,6.164065153017688e-08,-0.6738484113796972,-1.4148950071120806e-07,4.86230437033854e-08,-0.5318911910527437,-4.426864544295311e-08,2.677066507563841e-08,-0.2395967164942943
60.5,-3.552621241787329e-06,1.4072150306526177e-06,-0.3797697604052092,5.48203783298433e-08,8.232884450526793e-07,0.006667828074300238,-1.1058900870112977e-06,6.955733082893598e-07,-0.18630603928879755,4.809258371137359e-07,6.582967701411473e-07,0.09413604735494346,2.1656525872407067e-07,6.502764695846988e-07,0.05026371050076172,-1.8686134241780847e-07,5.096030680124284e-07,-0.04568236188716918,8.886668979001833e-08,4.815889278515063e-07,0.0252768936120555,8.087660533369155e-07,5.596151232591798e-07,0.24345970495551716,2.3259717200292498e-07,4.97723144180354e-07,0.08073740657903847,1.44648847706297e-07,4.168871337555399e-07,0.05470587632330641,-8.738168704687632e-07,3.2216234386836573e-07,-0.4110199704465563,-5.192107231964233e-07,3.9072163324904906e-07,-0.26843018832574295,8.62774976162188e-08,2.3279644319452975e-07,0.055796035054521534,-1.5315698014226512e-07,1.4771516308383859e-07,-0.1111191109214217,-8.986873642105859e-08,1.571897030645237e-07,-0.08254596893171458,-2.689719608084025e-07,6.413136547850644e-08,-0.6840420705780837,-1.413268316754452e-07,4.902017699347576e-08,-0.5312796811757253,-4.494271504717742e-08,2.7698791147083302e-08,-0.24324500666095134
61.0,-2.9309349436469883e-06,1.293205548173356e-06,-0.3133124489094367,4.594032144477277e-07,7.983948003614465e-07,0.055877426315585364,-8.196080632915257e-07,6.751977398856715e-07,-0.13807695161973751,7.941498233421089e-07,7.112729124968532e-07,0.15544626553173296,1.970557674917637e-07,6.420925390489523e-07,0.04573565542352863,5.508836652806923e-08,4.457961090077786e-07,0.013467561898819152,2.4568507489873795e-07,5.792097376859825e-07,0.06988170162475009,8.316878483194192e-07,5.704609398641292e-07,0.25035976390391923,3.1855627879124726e-07,5.436102596320465e-07,0.11057489468853487,2.9557474882975767e-07,4.280291261600359e-07,0.11178572045457894,-8.743606211658992e-07,3.376978402343115e-07,-0.41127573616019747,-5.100655546635761e-07,3.828075064293029e-07,-0.2637021671161075,1.0050430108098707e-07,2.3546500194089127e-07,0.06499657107800465,-1.500580095421054e-07,1.4537695969765583e-07,-0.10887073244372186,-8.336844852526355e-08,1.6198950455004653e-07,-0.07657534350554285,-2.734434032774076e-07,6.66731087108498e-08,-0.6954137197112357,-1.4062043237098897e-07,4.936713268486656e-08,-0.5286241656391136,-4.5923613211916004e-08,2.8616337856055725e-08,-0.24855395562776586
